episode,timestep,return,ep_length,epsilon
1,1000,-1000.0,1000,0.981
2,2000,-1000.0,1000,0.962
3,3000,-1000.0,1000,0.9430000000000001
4,4000,-1000.0,1000,0.924
5,5000,-1000.0,1000,0.905
6,6000,-1000.0,1000,0.886
7,7000,-1000.0,1000,0.867
8,8000,-1000.0,1000,0.848
9,9000,-1000.0,1000,0.829
10,10000,-1000.0,1000,0.81
11,11000,-1000.0,1000,0.791
12,12000,-1000.0,1000,0.772
13,13000,-1000.0,1000,0.753
14,13807,-807.0,807,0.7376670000000001
15,14807,-1000.0,1000,0.718667
16,15807,-1000.0,1000,0.699667
17,16443,-636.0,636,0.687583
18,17005,-562.0,562,0.676905
19,17719,-714.0,714,0.6633390000000001
20,18451,-732.0,732,0.649431
21,19267,-816.0,816,0.633927
22,20211,-944.0,944,0.615991
23,20763,-552.0,552,0.605503
24,21275,-512.0,512,0.595775
25,21771,-496.0,496,0.5863510000000001
26,22384,-613.0,613,0.574704
27,22754,-370.0,370,0.567674
28,23600,-846.0,846,0.5516000000000001
29,24061,-461.0,461,0.542841
30,24601,-540.0,540,0.532581
31,24840,-239.0,239,0.5280400000000001
32,25291,-451.0,451,0.519471
33,25701,-410.0,410,0.511681
34,26260,-559.0,559,0.5010600000000001
35,26663,-403.0,403,0.49340300000000004
36,27073,-410.0,410,0.48561299999999996
37,27390,-317.0,317,0.47959000000000007
38,28280,-890.0,890,0.46268
39,28857,-577.0,577,0.45171700000000004
40,29296,-439.0,439,0.443376
41,29796,-500.0,500,0.43387600000000004
42,30309,-513.0,513,0.424129
43,30700,-391.0,391,0.41670000000000007
44,30993,-293.0,293,0.4111330000000001
45,31353,-360.0,360,0.4042930000000001
46,31681,-328.0,328,0.3980610000000001
47,32115,-434.0,434,0.389815
48,32501,-386.0,386,0.38248099999999996
49,32927,-426.0,426,0.374387
50,33558,-631.0,631,0.362398
51,33884,-326.0,326,0.3562040000000001
52,34231,-347.0,347,0.349611
53,34547,-316.0,316,0.343607
54,34901,-354.0,354,0.3368810000000001
55,35336,-435.0,435,0.328616
56,35622,-286.0,286,0.3231820000000001
57,35917,-295.0,295,0.317577
58,36219,-302.0,302,0.311839
59,36503,-284.0,284,0.306443
60,36882,-379.0,379,0.2992420000000001
61,37210,-328.0,328,0.2930100000000001
62,37911,-701.0,701,0.279691
63,38316,-405.0,405,0.271996
64,38673,-357.0,357,0.26521300000000003
65,38951,-278.0,278,0.259931
66,39196,-245.0,245,0.25527600000000006
67,39624,-428.0,428,0.24714400000000003
68,39790,-166.0,166,0.24399000000000004
69,39999,-209.0,209,0.24001899999999998
70,40335,-336.0,336,0.23363500000000004
71,40509,-174.0,174,0.230329
72,40885,-376.0,376,0.22318500000000008
73,41104,-219.0,219,0.219024
74,41278,-174.0,174,0.21571800000000008
75,41529,-251.0,251,0.21094900000000005
76,41696,-167.0,167,0.20777600000000007
77,41879,-183.0,183,0.204299
78,42046,-167.0,167,0.20112600000000003
79,42284,-238.0,238,0.196604
