episode,timestep,return,ep_length,epsilon
1,1000,-1000.0,1000,0.981
2,2000,-1000.0,1000,0.962
3,3000,-1000.0,1000,0.9430000000000001
4,4000,-1000.0,1000,0.924
5,5000,-1000.0,1000,0.905
6,6000,-1000.0,1000,0.886
7,7000,-1000.0,1000,0.867
8,8000,-1000.0,1000,0.848
9,9000,-1000.0,1000,0.829
10,10000,-1000.0,1000,0.81
11,11000,-1000.0,1000,0.791
12,12000,-1000.0,1000,0.772
13,13000,-1000.0,1000,0.753
14,14000,-1000.0,1000,0.734
15,15000,-1000.0,1000,0.7150000000000001
16,15731,-731.0,731,0.701111
17,16163,-432.0,432,0.692903
18,17145,-982.0,982,0.674245
19,17701,-556.0,556,0.663681
20,18577,-876.0,876,0.6470370000000001
21,18939,-362.0,362,0.640159
22,19363,-424.0,424,0.6321030000000001
23,20363,-1000.0,1000,0.613103
24,20690,-327.0,327,0.60689
25,21127,-437.0,437,0.598587
26,21493,-366.0,366,0.5916330000000001
27,21855,-362.0,362,0.584755
28,22192,-337.0,337,0.578352
29,22465,-273.0,273,0.573165
30,22926,-461.0,461,0.564406
31,23330,-404.0,404,0.55673
32,23611,-281.0,281,0.551391
33,24118,-507.0,507,0.541758
34,24587,-469.0,469,0.5328470000000001
35,24958,-371.0,371,0.525798
36,25250,-292.0,292,0.5202500000000001
37,25595,-345.0,345,0.513695
38,25915,-320.0,320,0.507615
39,26326,-411.0,411,0.4998060000000001
40,26639,-313.0,313,0.49385900000000005
41,26931,-292.0,292,0.48831100000000005
42,27317,-386.0,386,0.480977
43,27661,-344.0,344,0.474441
44,27949,-288.0,288,0.46896899999999997
45,28424,-475.0,475,0.459944
46,28916,-492.0,492,0.4505960000000001
47,29318,-402.0,402,0.4429580000000001
48,29565,-247.0,247,0.438265
49,30010,-445.0,445,0.42981
50,30442,-432.0,432,0.42160200000000003
51,30788,-346.0,346,0.41502800000000006
52,31110,-322.0,322,0.40891
53,31355,-245.0,245,0.40425500000000003
54,31740,-385.0,385,0.39693999999999996
55,32066,-326.0,326,0.39074600000000004
56,32366,-300.0,300,0.385046
57,32677,-311.0,311,0.37913700000000006
58,33077,-400.0,400,0.371537
59,33580,-503.0,503,0.3619800000000001
60,33962,-382.0,382,0.3547220000000001
61,34440,-478.0,478,0.34564000000000006
62,34685,-245.0,245,0.3409850000000001
63,35182,-497.0,497,0.331542
64,35422,-240.0,240,0.3269820000000001
65,35586,-164.0,164,0.323866
66,35815,-229.0,229,0.319515
67,36144,-329.0,329,0.3132640000000001
68,36383,-239.0,239,0.3087230000000001
69,36583,-200.0,200,0.30492300000000006
70,37123,-540.0,540,0.294663
71,37406,-283.0,283,0.28928600000000004
72,37597,-191.0,191,0.28565699999999994
73,37760,-163.0,163,0.28256000000000003
74,37927,-167.0,167,0.27938700000000005
75,38094,-167.0,167,0.27621400000000007
76,38266,-172.0,172,0.272946
77,38430,-164.0,164,0.2698300000000001
78,38595,-165.0,165,0.266695
79,38760,-165.0,165,0.26356
