episode,timestep,return,ep_length,epsilon
1,1000,-1000.0,1000,0.981
2,2000,-1000.0,1000,0.962
3,3000,-1000.0,1000,0.9430000000000001
4,4000,-1000.0,1000,0.924
5,5000,-1000.0,1000,0.905
6,6000,-1000.0,1000,0.886
7,7000,-1000.0,1000,0.867
8,8000,-1000.0,1000,0.848
9,9000,-1000.0,1000,0.829
10,10000,-1000.0,1000,0.81
11,11000,-1000.0,1000,0.791
12,12000,-1000.0,1000,0.772
13,13000,-1000.0,1000,0.753
14,14000,-1000.0,1000,0.734
15,15000,-1000.0,1000,0.7150000000000001
16,16000,-1000.0,1000,0.696
17,17000,-1000.0,1000,0.677
18,18000,-1000.0,1000,0.658
19,19000,-1000.0,1000,0.639
20,20000,-1000.0,1000,0.62
21,21000,-1000.0,1000,0.601
22,22000,-1000.0,1000,0.5820000000000001
23,23000,-1000.0,1000,0.563
24,24000,-1000.0,1000,0.544
25,25000,-1000.0,1000,0.525
26,26000,-1000.0,1000,0.506
27,27000,-1000.0,1000,0.487
28,28000,-1000.0,1000,0.46799999999999997
29,29000,-1000.0,1000,0.44900000000000007
30,30000,-1000.0,1000,0.43000000000000005
31,31000,-1000.0,1000,0.41100000000000003
32,32000,-1000.0,1000,0.392
33,33000,-1000.0,1000,0.373
34,34000,-1000.0,1000,0.354
35,35000,-1000.0,1000,0.3350000000000001
36,35805,-805.0,805,0.319705
37,36805,-1000.0,1000,0.300705
38,37595,-790.0,790,0.28569500000000003
39,38595,-1000.0,1000,0.266695
40,39595,-1000.0,1000,0.247695
41,40055,-460.0,460,0.23895500000000003
42,40702,-647.0,647,0.22666200000000003
43,41107,-405.0,405,0.21896700000000002
44,41807,-700.0,700,0.20566700000000004
45,42437,-630.0,630,0.193697
46,43437,-1000.0,1000,0.1746970000000001
47,43997,-560.0,560,0.164057
48,44526,-529.0,529,0.1540060000000001
49,45095,-569.0,569,0.14319499999999996
50,45612,-517.0,517,0.13337200000000005
51,46233,-621.0,621,0.12157300000000004
52,46589,-356.0,356,0.11480899999999994
53,47023,-434.0,434,0.10656300000000007
54,47581,-558.0,558,0.09596100000000007
55,47993,-412.0,412,0.08813300000000002
56,48415,-422.0,422,0.08011500000000005
57,48741,-326.0,326,0.07392100000000001
58,49150,-409.0,409,0.06615000000000004
59,49332,-182.0,182,0.06269200000000008
60,49734,-402.0,402,0.05505400000000005
61,50032,-298.0,298,0.050000000000000044
62,50545,-513.0,513,0.050000000000000044
63,50706,-161.0,161,0.050000000000000044
64,50886,-180.0,180,0.050000000000000044
65,51144,-258.0,258,0.050000000000000044
66,51441,-297.0,297,0.050000000000000044
67,51902,-461.0,461,0.050000000000000044
68,52093,-191.0,191,0.050000000000000044
69,52350,-257.0,257,0.050000000000000044
70,52612,-262.0,262,0.050000000000000044
71,52918,-306.0,306,0.050000000000000044
72,53094,-176.0,176,0.050000000000000044
73,53262,-168.0,168,0.050000000000000044
74,53584,-322.0,322,0.050000000000000044
75,53738,-154.0,154,0.050000000000000044
