episode,reward
0,-490.0
1,-500.0
2,-500.0
3,-500.0
4,-500.0
5,-500.0
6,-500.0
7,-500.0
8,-500.0
9,-500.0
10,-500.0
11,-500.0
12,-500.0
13,-500.0
14,-500.0
15,-500.0
16,-500.0
17,-500.0
18,-500.0
19,-500.0
20,-500.0
21,-500.0
22,-491.0
23,-500.0
24,-437.0
25,-500.0
26,-500.0
27,-500.0
28,-500.0
29,-500.0
30,-500.0
31,-500.0
32,-500.0
33,-500.0
34,-500.0
35,-500.0
36,-500.0
37,-500.0
38,-500.0
39,-500.0
40,-500.0
41,-500.0
42,-500.0
43,-500.0
44,-500.0
45,-500.0
46,-500.0
47,-500.0
48,-500.0
49,-500.0
50,-500.0
51,-500.0
52,-500.0
53,-364.0
54,-500.0
55,-500.0
56,-500.0
57,-500.0
58,-500.0
59,-500.0
60,-491.0
61,-500.0
62,-500.0
63,-500.0
64,-500.0
65,-500.0
66,-500.0
67,-500.0
68,-296.0
69,-413.0
70,-500.0
71,-500.0
72,-500.0
73,-500.0
74,-500.0
75,-500.0
76,-500.0
77,-500.0
78,-500.0
79,-500.0
80,-500.0
81,-500.0
82,-500.0
83,-500.0
84,-500.0
85,-500.0
86,-500.0
87,-500.0
88,-500.0
89,-500.0
90,-500.0
91,-500.0
92,-500.0
93,-500.0
94,-500.0
95,-500.0
96,-500.0
97,-500.0
98,-500.0
99,-500.0
100,-500.0
101,-500.0
102,-500.0
103,-500.0
104,-500.0
105,-470.0
106,-500.0
107,-500.0
108,-500.0
109,-293.0
110,-500.0
111,-500.0
112,-500.0
113,-500.0
114,-500.0
115,-500.0
116,-500.0
117,-500.0
118,-500.0
119,-357.0
120,-500.0
121,-500.0
122,-368.0
123,-500.0
124,-500.0
125,-500.0
126,-500.0
127,-295.0
128,-500.0
129,-500.0
130,-500.0
131,-500.0
132,-500.0
133,-500.0
134,-500.0
135,-500.0
136,-500.0
137,-500.0
138,-500.0
139,-402.0
140,-500.0
141,-500.0
142,-349.0
143,-448.0
144,-500.0
145,-500.0
146,-500.0
147,-500.0
148,-342.0
149,-500.0
150,-462.0
151,-500.0
152,-500.0
153,-500.0
154,-500.0
155,-390.0
156,-500.0
157,-455.0
158,-344.0
159,-500.0
160,-236.0
161,-500.0
162,-500.0
163,-500.0
164,-500.0
165,-500.0
166,-500.0
167,-315.0
168,-500.0
169,-351.0
170,-500.0
171,-500.0
172,-500.0
173,-500.0
174,-413.0
175,-500.0
176,-500.0
177,-500.0
178,-500.0
179,-389.0
180,-224.0
181,-500.0
182,-288.0
183,-463.0
184,-368.0
185,-500.0
186,-437.0
187,-500.0
188,-500.0
189,-500.0
190,-362.0
191,-500.0
192,-500.0
193,-500.0
194,-500.0
195,-500.0
196,-500.0
197,-500.0
198,-475.0
199,-500.0
200,-500.0
201,-500.0
202,-500.0
203,-500.0
204,-500.0
205,-500.0
206,-490.0
207,-451.0
208,-424.0
209,-500.0
210,-500.0
211,-500.0
212,-500.0
213,-500.0
214,-435.0
215,-500.0
216,-500.0
217,-500.0
218,-500.0
219,-500.0
220,-459.0
221,-436.0
222,-425.0
223,-500.0
224,-500.0
225,-500.0
226,-500.0
227,-500.0
228,-500.0
229,-500.0
230,-500.0
231,-351.0
232,-500.0
233,-500.0
234,-500.0
235,-500.0
236,-500.0
237,-500.0
238,-500.0
239,-500.0
240,-500.0
241,-500.0
242,-387.0
243,-433.0
244,-500.0
245,-500.0
246,-447.0
247,-500.0
248,-500.0
249,-500.0
250,-500.0
251,-500.0
252,-500.0
253,-445.0
254,-500.0
255,-500.0
256,-500.0
257,-500.0
258,-500.0
259,-490.0
260,-500.0
261,-244.0
262,-500.0
263,-500.0
264,-242.0
265,-500.0
266,-500.0
267,-323.0
268,-493.0
269,-358.0
270,-500.0
271,-500.0
272,-500.0
273,-499.0
274,-461.0
275,-484.0
276,-224.0
277,-500.0
278,-402.0
279,-500.0
280,-455.0
281,-457.0
282,-500.0
283,-500.0
284,-500.0
285,-500.0
286,-500.0
287,-500.0
288,-500.0
289,-254.0
290,-500.0
291,-360.0
292,-500.0
293,-252.0
294,-450.0
295,-500.0
296,-500.0
297,-500.0
298,-407.0
299,-500.0
300,-500.0
301,-500.0
302,-410.0
303,-500.0
304,-279.0
305,-413.0
306,-500.0
307,-500.0
308,-299.0
309,-500.0
310,-500.0
311,-272.0
312,-486.0
313,-500.0
314,-418.0
315,-500.0
316,-333.0
317,-500.0
318,-500.0
319,-500.0
320,-500.0
321,-500.0
322,-500.0
323,-500.0
324,-500.0
325,-415.0
326,-500.0
327,-243.0
328,-500.0
329,-362.0
330,-500.0
331,-407.0
332,-500.0
333,-500.0
334,-460.0
335,-316.0
336,-500.0
337,-500.0
338,-500.0
339,-500.0
340,-500.0
341,-500.0
342,-500.0
343,-500.0
344,-500.0
345,-500.0
346,-271.0
347,-500.0
348,-500.0
349,-500.0
350,-500.0
351,-500.0
352,-360.0
353,-500.0
354,-477.0
355,-470.0
356,-500.0
357,-500.0
358,-500.0
359,-500.0
360,-500.0
361,-500.0
362,-500.0
363,-500.0
364,-500.0
365,-500.0
366,-497.0
367,-500.0
368,-500.0
369,-382.0
370,-500.0
371,-315.0
372,-500.0
373,-204.0
374,-498.0
375,-500.0
376,-296.0
377,-272.0
378,-500.0
379,-500.0
380,-500.0
381,-248.0
382,-340.0
383,-317.0
384,-500.0
385,-205.0
386,-375.0
387,-435.0
388,-342.0
389,-320.0
390,-316.0
391,-500.0
392,-500.0
393,-500.0
394,-500.0
395,-500.0
396,-500.0
397,-500.0
398,-500.0
399,-500.0
400,-419.0
401,-500.0
402,-500.0
403,-500.0
404,-500.0
405,-500.0
406,-471.0
407,-500.0
408,-500.0
409,-500.0
410,-500.0
411,-500.0
412,-500.0
413,-500.0
414,-500.0
415,-500.0
416,-490.0
417,-500.0
418,-500.0
419,-300.0
420,-500.0
421,-500.0
422,-500.0
423,-500.0
424,-415.0
425,-247.0
426,-500.0
427,-500.0
428,-500.0
429,-465.0
430,-326.0
431,-402.0
432,-221.0
433,-500.0
434,-500.0
435,-221.0
436,-305.0
437,-500.0
438,-500.0
439,-309.0
440,-287.0
441,-497.0
442,-500.0
443,-500.0
444,-497.0
445,-431.0
446,-379.0
447,-500.0
448,-500.0
449,-255.0
450,-500.0
451,-500.0
452,-428.0
453,-500.0
454,-500.0
455,-500.0
456,-500.0
457,-361.0
458,-500.0
459,-199.0
460,-380.0
461,-191.0
462,-176.0
463,-500.0
464,-310.0
465,-500.0
466,-335.0
467,-500.0
468,-250.0
469,-318.0
470,-432.0
471,-401.0
472,-500.0
473,-396.0
474,-500.0
475,-500.0
476,-330.0
477,-447.0
478,-489.0
479,-500.0
480,-298.0
481,-287.0
482,-411.0
483,-314.0
484,-267.0
485,-500.0
486,-250.0
487,-500.0
488,-321.0
489,-500.0
490,-371.0
491,-500.0
492,-250.0
493,-500.0
494,-500.0
495,-500.0
496,-500.0
497,-245.0
498,-441.0
499,-500.0
500,-500.0
501,-500.0
502,-500.0
503,-468.0
504,-360.0
505,-500.0
506,-500.0
507,-221.0
508,-381.0
509,-500.0
510,-500.0
511,-500.0
512,-500.0
513,-500.0
514,-500.0
515,-500.0
516,-500.0
517,-500.0
518,-457.0
519,-497.0
520,-346.0
521,-500.0
522,-500.0
523,-500.0
524,-500.0
525,-273.0
526,-500.0
527,-500.0
528,-500.0
529,-399.0
530,-327.0
531,-304.0
532,-500.0
533,-500.0
534,-500.0
535,-364.0
536,-314.0
537,-405.0
538,-296.0
539,-313.0
540,-500.0
541,-500.0
542,-500.0
543,-396.0
544,-500.0
545,-500.0
546,-292.0
547,-483.0
548,-482.0
549,-260.0
550,-423.0
551,-500.0
552,-500.0
553,-265.0
554,-396.0
555,-405.0
556,-500.0
557,-500.0
558,-390.0
559,-500.0
560,-267.0
561,-500.0
562,-500.0
563,-500.0
564,-201.0
565,-500.0
566,-471.0
567,-500.0
568,-500.0
569,-322.0
570,-427.0
571,-500.0
572,-500.0
573,-500.0
574,-500.0
575,-469.0
576,-394.0
577,-500.0
578,-425.0
579,-474.0
580,-500.0
581,-500.0
582,-500.0
583,-385.0
584,-271.0
585,-416.0
586,-500.0
587,-480.0
588,-500.0
589,-500.0
590,-500.0
591,-240.0
592,-500.0
593,-404.0
594,-378.0
595,-407.0
596,-500.0
597,-339.0
598,-451.0
599,-274.0
600,-500.0
601,-500.0
602,-180.0
603,-243.0
604,-248.0
605,-500.0
606,-500.0
607,-500.0
608,-500.0
609,-500.0
610,-500.0
611,-500.0
612,-500.0
613,-500.0
614,-500.0
615,-232.0
616,-500.0
617,-500.0
618,-500.0
619,-447.0
620,-500.0
621,-500.0
622,-500.0
623,-485.0
624,-448.0
625,-269.0
626,-359.0
627,-498.0
628,-302.0
629,-240.0
630,-256.0
631,-277.0
632,-500.0
633,-214.0
634,-500.0
635,-374.0
636,-301.0
637,-500.0
638,-276.0
639,-279.0
640,-500.0
641,-500.0
642,-390.0
643,-500.0
644,-383.0
645,-500.0
646,-224.0
647,-360.0
648,-500.0
649,-490.0
650,-500.0
651,-500.0
652,-412.0
653,-500.0
654,-500.0
655,-468.0
656,-469.0
657,-381.0
658,-282.0
659,-500.0
660,-409.0
661,-376.0
662,-335.0
663,-341.0
664,-500.0
665,-413.0
666,-500.0
667,-291.0
668,-346.0
669,-284.0
670,-500.0
671,-500.0
672,-279.0
673,-320.0
674,-382.0
675,-298.0
676,-500.0
677,-500.0
678,-312.0
679,-397.0
680,-494.0
681,-405.0
682,-372.0
683,-500.0
684,-500.0
685,-500.0
686,-500.0
687,-444.0
688,-305.0
689,-500.0
690,-500.0
691,-500.0
692,-277.0
693,-307.0
694,-500.0
695,-398.0
696,-427.0
697,-500.0
698,-488.0
699,-363.0
700,-500.0
701,-500.0
702,-500.0
703,-500.0
704,-346.0
705,-500.0
706,-213.0
707,-326.0
708,-500.0
709,-276.0
710,-500.0
711,-263.0
712,-474.0
