episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,13572,-1572.0,1572,0.871066
8,15572,-2000.0,2000,0.852066
9,16464,-892.0,892,0.843592
10,18464,-2000.0,2000,0.824592
11,20360,-1896.0,1896,0.8065800000000001
12,21634,-1274.0,1274,0.794477
13,22643,-1009.0,1009,0.7848915000000001
14,23497,-854.0,854,0.7767785
15,25255,-1758.0,1758,0.7600775
16,26409,-1154.0,1154,0.7491145
17,27147,-738.0,738,0.7421035
18,28837,-1690.0,1690,0.7260485
19,30080,-1243.0,1243,0.71424
20,30832,-752.0,752,0.707096
21,31801,-969.0,969,0.6978905
22,32606,-805.0,805,0.6902429999999999
23,33830,-1224.0,1224,0.678615
24,35128,-1298.0,1298,0.6662840000000001
25,35757,-629.0,629,0.6603085
26,36662,-905.0,905,0.651711
27,37848,-1186.0,1186,0.640444
28,39102,-1254.0,1254,0.6285310000000001
29,40818,-1716.0,1716,0.612229
30,42096,-1278.0,1278,0.600088
31,43101,-1005.0,1005,0.5905405
32,43913,-812.0,812,0.5828265
33,45541,-1628.0,1628,0.5673605
34,47541,-2000.0,2000,0.5483605
35,49248,-1707.0,1707,0.5321440000000001
36,50014,-766.0,766,0.524867
37,50637,-623.0,623,0.5189485
38,51157,-520.0,520,0.5140085000000001
39,51479,-322.0,322,0.5109495000000001
40,52213,-734.0,734,0.5039765
41,53182,-969.0,969,0.49477100000000007
42,53774,-592.0,592,0.489147
43,54556,-782.0,782,0.481718
44,55348,-792.0,792,0.474194
45,55780,-432.0,432,0.47009
46,56776,-996.0,996,0.46062800000000004
47,57434,-658.0,658,0.45437700000000003
48,58143,-709.0,709,0.4476415
49,58691,-548.0,548,0.4424355
50,59119,-428.0,428,0.4383695000000001
51,59699,-580.0,580,0.43285949999999995
52,60121,-422.0,422,0.4288505
53,60527,-406.0,406,0.4249935
54,60971,-444.0,444,0.4207755000000001
55,61342,-371.0,371,0.41725100000000004
56,61815,-473.0,473,0.4127575
57,62198,-383.0,383,0.409119
58,62690,-492.0,492,0.40444500000000005
59,63125,-435.0,435,0.40031250000000007
60,63527,-402.0,402,0.39649350000000005
61,63905,-378.0,378,0.39290250000000004
62,64367,-462.0,462,0.38851350000000007
63,64699,-332.0,332,0.3853595000000001
64,65097,-398.0,398,0.38157849999999993
65,65348,-251.0,251,0.37919400000000003
66,65755,-407.0,407,0.37532750000000004
67,66466,-711.0,711,0.36857300000000004
68,66714,-248.0,248,0.3662170000000001
69,66877,-163.0,163,0.36466850000000006
70,67170,-293.0,293,0.361885
71,67427,-257.0,257,0.3594435
72,67811,-384.0,384,0.35579550000000004
73,68070,-259.0,259,0.35333500000000007
74,68301,-231.0,231,0.3511405000000001
75,68614,-313.0,313,0.348167
76,68831,-217.0,217,0.34610550000000007
77,69098,-267.0,267,0.343569
78,69341,-243.0,243,0.3412605000000001
79,69642,-301.0,301,0.33840099999999995
80,70109,-467.0,467,0.3339645
81,70414,-305.0,305,0.331067
82,70580,-166.0,166,0.32949000000000006
83,70744,-164.0,164,0.3279320000000001
84,70987,-243.0,243,0.32562350000000007
85,71326,-339.0,339,0.322403
86,71562,-236.0,236,0.32016100000000003
87,71799,-237.0,237,0.31790950000000007
88,72038,-239.0,239,0.315639
89,72277,-239.0,239,0.31336850000000005
90,72632,-355.0,355,0.30999600000000005
91,72932,-300.0,300,0.30714600000000003
92,73121,-189.0,189,0.30535049999999997
93,73294,-173.0,173,0.30370699999999995
94,73550,-256.0,256,0.30127499999999996
95,73704,-154.0,154,0.29981199999999997
96,73934,-230.0,230,0.2976270000000001
97,74191,-257.0,257,0.2951855000000001
98,74359,-168.0,168,0.29358950000000006
99,74525,-166.0,166,0.2920125
100,74739,-214.0,214,0.28997950000000006
101,74905,-166.0,166,0.2884025
102,75073,-168.0,168,0.2868065000000001
103,75286,-213.0,213,0.284783
104,75586,-300.0,300,0.2819330000000001
105,75837,-251.0,251,0.2795485000000001
106,76024,-187.0,187,0.277772
107,76265,-241.0,241,0.27548249999999996
108,76496,-231.0,231,0.2732880000000001
109,76717,-221.0,221,0.27118850000000005
110,77008,-291.0,291,0.268424
111,77241,-233.0,233,0.2662105
112,77401,-160.0,160,0.26469050000000005
113,77597,-196.0,196,0.2628285
114,77760,-163.0,163,0.26128000000000007
115,77980,-220.0,220,0.25919000000000003
116,78198,-218.0,218,0.257119
117,78419,-221.0,221,0.25501949999999995
118,78581,-162.0,162,0.2534805
119,78750,-169.0,169,0.25187500000000007
120,78909,-159.0,159,0.2503645000000001
121,79085,-176.0,176,0.24869249999999998
122,79316,-231.0,231,0.2464980000000001
123,79551,-235.0,235,0.24426550000000002
124,79702,-151.0,151,0.24283100000000013
125,79861,-159.0,159,0.24132050000000005
126,80018,-157.0,157,0.23982900000000007
127,80183,-165.0,165,0.23826150000000001
128,80364,-181.0,181,0.23654200000000003
129,80611,-247.0,247,0.2341955
130,80765,-154.0,154,0.2327325
131,80955,-190.0,190,0.23092750000000006
132,81181,-226.0,226,0.22878050000000005
133,81341,-160.0,160,0.2272605000000001
134,81554,-213.0,213,0.22523700000000002
135,81710,-156.0,156,0.22375500000000004
136,81899,-189.0,189,0.2219595000000001
137,82057,-158.0,158,0.2204585
