episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,22000,-2000.0,2000,0.791
12,24000,-2000.0,2000,0.772
13,26000,-2000.0,2000,0.753
14,28000,-2000.0,2000,0.734
15,30000,-2000.0,2000,0.7150000000000001
16,32000,-2000.0,2000,0.696
17,33400,-1400.0,1400,0.6827
18,34531,-1131.0,1131,0.6719554999999999
19,35654,-1123.0,1123,0.661287
20,37654,-2000.0,2000,0.642287
21,39654,-2000.0,2000,0.623287
22,40934,-1280.0,1280,0.611127
23,42934,-2000.0,2000,0.5921270000000001
24,44916,-1982.0,1982,0.5732980000000001
25,46916,-2000.0,2000,0.554298
26,47786,-870.0,870,0.546033
27,48610,-824.0,824,0.538205
28,49251,-641.0,641,0.5321155
29,50243,-992.0,992,0.5226915
30,51269,-1026.0,1026,0.5129445
31,52140,-871.0,871,0.5046700000000001
32,52570,-430.0,430,0.5005850000000001
33,53016,-446.0,446,0.496348
34,53820,-804.0,804,0.48871
35,54188,-368.0,368,0.48521400000000003
36,54640,-452.0,452,0.48092
37,55131,-491.0,491,0.47625550000000005
38,55653,-522.0,522,0.4712965
39,56013,-360.0,360,0.46787650000000003
40,56457,-444.0,444,0.4636585
41,56967,-510.0,510,0.4588135
42,57380,-413.0,413,0.45489
43,57779,-399.0,399,0.4510995
44,58278,-499.0,499,0.44635900000000006
45,58608,-330.0,330,0.44322399999999995
46,59044,-436.0,436,0.4390820000000001
47,59499,-455.0,455,0.43475949999999997
48,59896,-397.0,397,0.4309879999999999
49,60215,-319.0,319,0.4279575000000001
50,60457,-242.0,242,0.42565849999999994
51,60726,-269.0,269,0.423103
52,60998,-272.0,272,0.4205190000000001
53,61280,-282.0,282,0.41784
54,61787,-507.0,507,0.4130235
55,62044,-257.0,257,0.410582
56,62527,-483.0,483,0.4059935
57,62870,-343.0,343,0.40273499999999995
58,63238,-368.0,368,0.399239
59,63570,-332.0,332,0.396085
60,63825,-255.0,255,0.3936625
61,64083,-258.0,258,0.39121150000000005
62,64430,-347.0,347,0.387915
63,64849,-419.0,419,0.38393450000000007
64,65165,-316.0,316,0.3809325000000001
65,65452,-287.0,287,0.37820600000000004
66,65773,-321.0,321,0.3751565
67,66072,-299.0,299,0.3723160000000001
68,66326,-254.0,254,0.3699030000000001
69,66767,-441.0,441,0.3657135
70,67053,-286.0,286,0.36299650000000006
71,67302,-249.0,249,0.36063100000000003
72,67672,-370.0,370,0.357116
73,67946,-274.0,274,0.3545130000000001
74,68369,-423.0,423,0.35049450000000004
75,68563,-194.0,194,0.3486515000000001
76,68771,-208.0,208,0.3466755
77,68967,-196.0,196,0.3448135
78,69328,-361.0,361,0.341384
79,69656,-328.0,328,0.3382680000000001
80,69947,-291.0,291,0.33550349999999995
81,70276,-329.0,329,0.33237799999999995
82,70524,-248.0,248,0.33002200000000004
83,70719,-195.0,195,0.3281695
84,70899,-180.0,180,0.3264595
85,71423,-524.0,524,0.3214815
86,71845,-422.0,422,0.31747250000000005
87,72233,-388.0,388,0.31378649999999997
88,72598,-365.0,365,0.3103190000000001
89,72877,-279.0,279,0.3076685
90,73135,-258.0,258,0.30521750000000003
91,73385,-250.0,250,0.3028425
92,73564,-179.0,179,0.301142
93,73891,-327.0,327,0.2980355000000001
94,74133,-242.0,242,0.29573649999999996
95,74338,-205.0,205,0.29378899999999997
96,76134,-1796.0,1796,0.27672700000000006
97,76778,-644.0,644,0.270609
98,77032,-254.0,254,0.268196
99,77307,-275.0,275,0.2655835
100,77758,-451.0,451,0.26129899999999995
101,78079,-321.0,321,0.2582495
102,79064,-985.0,985,0.248892
103,79548,-484.0,484,0.24429400000000012
104,80119,-571.0,571,0.23886950000000007
105,82119,-2000.0,2000,0.21986950000000005
106,84119,-2000.0,2000,0.20086950000000003
107,84889,-770.0,770,0.19355449999999996
108,85436,-547.0,547,0.18835800000000003
109,86363,-927.0,927,0.17955149999999998
110,86779,-416.0,416,0.17559950000000013
111,87492,-713.0,713,0.16882600000000003
112,87808,-316.0,316,0.16582400000000008
113,88230,-422.0,422,0.16181500000000004
114,88468,-238.0,238,0.15955399999999997
115,88709,-241.0,241,0.15726450000000003
116,88929,-220.0,220,0.1551745
117,89283,-354.0,354,0.1518115
118,89583,-300.0,300,0.14896150000000008
119,89823,-240.0,240,0.14668150000000002
120,89987,-164.0,164,0.14512350000000007
121,90145,-158.0,158,0.1436225000000001
122,90388,-243.0,243,0.14131400000000005
123,90591,-203.0,203,0.13938550000000005
124,90827,-236.0,236,0.13714349999999997
125,91078,-251.0,251,0.13475899999999996
126,91315,-237.0,237,0.1325075
127,91573,-258.0,258,0.13005650000000002
128,91787,-214.0,214,0.12802350000000007
129,91963,-176.0,176,0.12635150000000006
130,92189,-226.0,226,0.12420450000000005
131,92357,-168.0,168,0.12260850000000001
132,92577,-220.0,220,0.12051850000000008
133,92841,-264.0,264,0.11801050000000013
134,92977,-136.0,136,0.11671850000000006
135,93344,-367.0,367,0.113232
136,93564,-220.0,220,0.11114199999999996
137,93745,-181.0,181,0.10942250000000009
