episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,22000,-2000.0,2000,0.791
12,24000,-2000.0,2000,0.772
13,25071,-1071.0,1071,0.7618255
14,26204,-1133.0,1133,0.751062
15,28204,-2000.0,2000,0.732062
16,29905,-1701.0,1701,0.7159025000000001
17,30976,-1071.0,1071,0.705728
18,31588,-612.0,612,0.699914
19,33588,-2000.0,2000,0.680914
20,35588,-2000.0,2000,0.6619140000000001
21,37490,-1902.0,1902,0.643845
22,38843,-1353.0,1353,0.6309915
23,40086,-1243.0,1243,0.619183
24,40904,-818.0,818,0.6114120000000001
25,42226,-1322.0,1322,0.598853
26,43281,-1055.0,1055,0.5888305
27,44578,-1297.0,1297,0.5765089999999999
28,45580,-1002.0,1002,0.5669900000000001
29,46368,-788.0,788,0.559504
30,46855,-487.0,487,0.5548775
31,47543,-688.0,688,0.5483415
32,48079,-536.0,536,0.5432495
33,48487,-408.0,408,0.5393735
34,48978,-491.0,491,0.5347090000000001
35,49439,-461.0,461,0.5303295
36,49829,-390.0,390,0.5266245
37,50415,-586.0,586,0.5210575000000001
38,51055,-640.0,640,0.5149775000000001
39,51648,-593.0,593,0.509344
40,52481,-833.0,833,0.5014305
41,53432,-951.0,951,0.49239600000000006
42,53916,-484.0,484,0.48779800000000006
43,54296,-380.0,380,0.48418800000000006
44,54811,-515.0,515,0.4792955
45,55265,-454.0,454,0.4749825000000001
46,55798,-533.0,533,0.469919
47,56445,-647.0,647,0.46377250000000003
48,56930,-485.0,485,0.45916500000000005
49,57437,-507.0,507,0.45434849999999993
50,57814,-377.0,377,0.45076700000000003
51,58261,-447.0,447,0.4465205000000001
52,58680,-419.0,419,0.44254000000000004
53,59015,-335.0,335,0.43935750000000007
54,59501,-486.0,486,0.4347405
55,59826,-325.0,325,0.43165300000000006
56,60488,-662.0,662,0.4253640000000001
57,60776,-288.0,288,0.422628
58,61307,-531.0,531,0.4175835
59,61734,-427.0,427,0.413527
60,62123,-389.0,389,0.4098315000000001
61,62719,-596.0,596,0.40416949999999996
62,63330,-611.0,611,0.3983650000000001
63,63839,-509.0,509,0.3935295
64,64246,-407.0,407,0.389663
65,64874,-628.0,628,0.38369700000000007
66,65706,-832.0,832,0.37579300000000004
67,66037,-331.0,331,0.37264850000000005
68,66529,-492.0,492,0.3679745
69,67573,-1044.0,1044,0.3580565
70,68966,-1393.0,1393,0.344823
71,69242,-276.0,276,0.342201
72,69511,-269.0,269,0.33964550000000004
73,70199,-688.0,688,0.33310950000000006
74,70522,-323.0,323,0.33004100000000003
75,71136,-614.0,614,0.32420800000000005
76,71596,-460.0,460,0.31983799999999996
77,72051,-455.0,455,0.31551550000000006
78,72280,-229.0,229,0.31334000000000006
79,72537,-257.0,257,0.3108985000000001
80,72780,-243.0,243,0.30859000000000003
81,73161,-381.0,381,0.30497050000000003
82,73459,-298.0,298,0.3021395000000001
83,73795,-336.0,336,0.29894750000000003
84,74132,-337.0,337,0.29574600000000006
85,74463,-331.0,331,0.29260150000000007
86,75048,-585.0,585,0.28704399999999997
87,75478,-430.0,430,0.28295900000000007
88,75765,-287.0,287,0.2802325
89,76333,-568.0,568,0.27483650000000004
90,76664,-331.0,331,0.27169200000000004
91,76903,-239.0,239,0.2694215000000001
92,77223,-320.0,320,0.26638150000000005
93,77526,-303.0,303,0.26350300000000004
94,77772,-246.0,246,0.2611660000000001
95,78172,-400.0,400,0.2573660000000001
96,78634,-462.0,462,0.252977
97,78983,-349.0,349,0.24966149999999998
98,79216,-233.0,233,0.2474480000000001
99,79429,-213.0,213,0.24542449999999993
100,79653,-224.0,224,0.24329650000000003
101,79875,-222.0,222,0.2411875000000001
102,80038,-163.0,163,0.23963900000000005
103,80316,-278.0,278,0.23699800000000004
104,80797,-481.0,481,0.23242850000000004
105,80985,-188.0,188,0.23064250000000008
106,81147,-162.0,162,0.22910350000000002
107,81416,-269.0,269,0.22654800000000008
108,81847,-431.0,431,0.22245349999999997
109,82125,-278.0,278,0.21981249999999997
110,82390,-265.0,265,0.21729500000000002
111,82727,-337.0,337,0.21409350000000005
112,82947,-220.0,220,0.2120035
113,83119,-172.0,172,0.2103695000000001
114,83399,-280.0,280,0.2077095
115,83604,-205.0,205,0.205762
116,83823,-219.0,219,0.20368149999999996
117,84068,-245.0,245,0.20135400000000003
118,84232,-164.0,164,0.19979600000000008
119,84490,-258.0,258,0.1973450000000001
120,84756,-266.0,266,0.19481800000000005
121,84932,-176.0,176,0.19314600000000004
122,85099,-167.0,167,0.1915595
123,85272,-173.0,173,0.18991599999999997
124,85440,-168.0,168,0.18832000000000004
125,85624,-184.0,184,0.18657200000000007
126,85794,-170.0,170,0.18495700000000004
127,86039,-245.0,245,0.1826295
128,86206,-167.0,167,0.18104299999999995
129,86360,-154.0,154,0.17957999999999996
130,86529,-169.0,169,0.17797450000000004
131,86686,-157.0,157,0.17648300000000006
132,86845,-159.0,159,0.17497249999999998
133,87004,-159.0,159,0.173462
134,87206,-202.0,202,0.1715430000000001
135,87310,-104.0,104,0.170555
