episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,15741,-1741.0,1741,0.8504605000000001
9,17741,-2000.0,2000,0.8314604999999999
10,19524,-1783.0,1783,0.814522
11,20812,-1288.0,1288,0.802286
12,22266,-1454.0,1454,0.788473
13,23955,-1689.0,1689,0.7724275
14,24979,-1024.0,1024,0.7626995
15,25915,-936.0,936,0.7538075
16,26860,-945.0,945,0.74483
17,27766,-906.0,906,0.7362230000000001
18,28901,-1135.0,1135,0.7254405
19,29443,-542.0,542,0.7202915
20,31368,-1925.0,1925,0.7020040000000001
21,32187,-819.0,819,0.6942235000000001
22,32599,-412.0,412,0.6903095
23,33403,-804.0,804,0.6826715000000001
24,34320,-917.0,917,0.67396
25,35344,-1024.0,1024,0.664232
26,36540,-1196.0,1196,0.6528700000000001
27,37232,-692.0,692,0.646296
28,37783,-551.0,551,0.6410615
29,38724,-941.0,941,0.6321220000000001
30,40724,-2000.0,2000,0.613122
31,41260,-536.0,536,0.6080300000000001
32,43260,-2000.0,2000,0.58903
33,45260,-2000.0,2000,0.57003
34,47260,-2000.0,2000,0.55103
35,49260,-2000.0,2000,0.53203
36,51260,-2000.0,2000,0.5130300000000001
37,53260,-2000.0,2000,0.4940300000000001
38,55260,-2000.0,2000,0.47503000000000006
39,56055,-795.0,795,0.4674775
40,57072,-1017.0,1017,0.457816
41,58381,-1309.0,1309,0.44538049999999996
42,59244,-863.0,863,0.43718200000000007
43,59863,-619.0,619,0.4313015
44,60136,-273.0,273,0.428708
45,61221,-1085.0,1085,0.41840049999999995
46,61678,-457.0,457,0.41405900000000007
47,62305,-627.0,627,0.40810250000000003
48,62681,-376.0,376,0.4045305
49,62937,-256.0,256,0.4020985
50,63483,-546.0,546,0.3969115
51,63901,-418.0,418,0.3929405
52,64334,-433.0,433,0.38882700000000003
53,64613,-279.0,279,0.38617650000000003
54,64859,-246.0,246,0.3838395
55,65120,-261.0,261,0.38136000000000003
56,65490,-370.0,370,0.377845
57,65777,-287.0,287,0.3751185
58,66001,-224.0,224,0.3729905
59,66442,-441.0,441,0.36880100000000005
60,66649,-207.0,207,0.36683449999999995
61,66882,-233.0,233,0.3646210000000001
62,67078,-196.0,196,0.36275899999999994
63,67266,-188.0,188,0.360973
64,67470,-204.0,204,0.3590350000000001
65,67653,-183.0,183,0.3572965
66,67882,-229.0,229,0.355121
67,68230,-348.0,348,0.351815
68,68555,-325.0,325,0.3487275000000001
69,68825,-270.0,270,0.34616250000000004
70,68992,-167.0,167,0.3445760000000001
71,69346,-354.0,354,0.3412130000000001
72,69520,-174.0,174,0.33956
73,69783,-263.0,263,0.3370615000000001
74,70089,-306.0,306,0.3341545
75,70313,-224.0,224,0.3320265
76,70524,-211.0,211,0.33002200000000004
77,70740,-216.0,216,0.32797
78,70945,-205.0,205,0.3260225
79,71235,-290.0,290,0.32326750000000004
80,71407,-172.0,172,0.3216335
81,71580,-173.0,173,0.31999
82,71797,-217.0,217,0.31792850000000006
83,72009,-212.0,212,0.3159145
84,72198,-189.0,189,0.31411900000000004
85,72368,-170.0,170,0.312504
86,72606,-238.0,238,0.31024300000000005
87,72817,-211.0,211,0.3082385000000001
88,73013,-196.0,196,0.30637650000000005
89,73257,-244.0,244,0.3040585
90,73488,-231.0,231,0.301864
91,73664,-176.0,176,0.300192
92,73875,-211.0,211,0.29818750000000005
93,74074,-199.0,199,0.29629700000000003
94,74238,-164.0,164,0.294739
95,74404,-166.0,166,0.29316200000000003
96,74556,-152.0,152,0.29171800000000003
97,74748,-192.0,192,0.289894
98,74947,-199.0,199,0.2880035000000001
99,75140,-193.0,193,0.28617000000000004
100,75337,-197.0,197,0.2842985
101,75501,-164.0,164,0.28274050000000006
102,75736,-235.0,235,0.280508
103,75900,-164.0,164,0.27895000000000003
104,76108,-208.0,208,0.27697400000000005
105,76228,-120.0,120,0.275834
106,76399,-171.0,171,0.2742095000000001
107,76559,-160.0,160,0.27268950000000003
108,76719,-160.0,160,0.27116949999999995
109,76932,-213.0,213,0.269146
110,77071,-139.0,139,0.26782550000000005
111,77258,-187.0,187,0.266049
112,77463,-205.0,205,0.2641015
113,77656,-193.0,193,0.26226800000000006
114,77822,-166.0,166,0.260691
115,77990,-168.0,168,0.25909499999999996
116,78159,-169.0,169,0.25748950000000004
117,78327,-168.0,168,0.2558935
118,78493,-166.0,166,0.25431650000000006
119,78648,-155.0,155,0.25284400000000007
120,78834,-186.0,186,0.251077
121,79047,-213.0,213,0.24905350000000004
122,79211,-164.0,164,0.2474955000000001
123,79368,-157.0,157,0.246004
124,79518,-150.0,150,0.244579
125,79645,-127.0,127,0.2433725
126,79838,-193.0,193,0.24153900000000006
127,80030,-192.0,192,0.239715
128,80155,-125.0,125,0.2385275
129,80312,-157.0,157,0.23703600000000014
130,80481,-169.0,169,0.2354305
131,80647,-166.0,166,0.23385350000000005
132,80803,-156.0,156,0.23237150000000006
133,80967,-164.0,164,0.2308135
134,81133,-166.0,166,0.22923650000000007
135,81296,-163.0,163,0.227688
136,81524,-228.0,228,0.2255220000000001
137,81643,-119.0,119,0.22439150000000008
138,81852,-209.0,209,0.222406
