episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,19645,-1645.0,1645,0.8133725
11,21645,-2000.0,2000,0.7943725
12,23289,-1644.0,1644,0.7787545
13,24739,-1450.0,1450,0.7649795
14,25746,-1007.0,1007,0.755413
15,26847,-1101.0,1101,0.7449535
16,27829,-982.0,982,0.7356245
17,28622,-793.0,793,0.728091
18,29693,-1071.0,1071,0.7179165000000001
19,30788,-1095.0,1095,0.707514
20,31440,-652.0,652,0.7013199999999999
21,32353,-913.0,913,0.6926465
22,33312,-959.0,959,0.6835359999999999
23,33979,-667.0,667,0.6771995
24,35173,-1194.0,1194,0.6658565000000001
25,36116,-943.0,943,0.656898
26,36810,-694.0,694,0.650305
27,37660,-850.0,850,0.6422300000000001
28,38480,-820.0,820,0.6344400000000001
29,39069,-589.0,589,0.6288445
30,40628,-1559.0,1559,0.614034
31,41498,-870.0,870,0.605769
32,42476,-978.0,978,0.5964780000000001
33,43835,-1359.0,1359,0.5835675
34,44426,-591.0,591,0.577953
35,45560,-1134.0,1134,0.56718
36,46443,-883.0,883,0.5587915
37,47544,-1101.0,1101,0.548332
38,48388,-844.0,844,0.540314
39,48931,-543.0,543,0.5351555
40,49671,-740.0,740,0.5281255
41,50082,-411.0,411,0.524221
42,50395,-313.0,313,0.5212475000000001
43,50725,-330.0,330,0.5181125
44,51097,-372.0,372,0.5145785
45,51616,-519.0,519,0.5096480000000001
46,51911,-295.0,295,0.5068455000000001
47,52231,-320.0,320,0.5038054999999999
48,52521,-290.0,290,0.5010505000000001
49,52864,-343.0,343,0.497792
50,53231,-367.0,367,0.49430550000000006
51,53588,-357.0,357,0.49091399999999996
52,53947,-359.0,359,0.4875035
53,54301,-354.0,354,0.4841405000000001
54,54539,-238.0,238,0.4818795
55,54869,-330.0,330,0.4787445
56,55175,-306.0,306,0.4758375
57,55450,-275.0,275,0.473225
58,55682,-232.0,232,0.471021
59,55915,-233.0,233,0.46880750000000004
60,56243,-328.0,328,0.46569150000000004
61,56515,-272.0,272,0.4631075
62,56844,-329.0,329,0.4599820000000001
63,57142,-298.0,298,0.457151
64,57448,-306.0,306,0.454244
65,57738,-290.0,290,0.45148900000000003
66,58121,-383.0,383,0.44785050000000004
67,58419,-298.0,298,0.4450195
68,58752,-333.0,333,0.441856
69,59058,-306.0,306,0.43894900000000003
70,59423,-365.0,365,0.43548149999999997
71,59747,-324.0,324,0.43240350000000005
72,60015,-268.0,268,0.4298575000000001
73,60488,-473.0,473,0.4253640000000001
74,60744,-256.0,256,0.4229320000000001
75,61049,-305.0,305,0.4200345000000001
76,61400,-351.0,351,0.41670000000000007
77,61807,-407.0,407,0.41283349999999996
78,62056,-249.0,249,0.41046800000000006
79,62437,-381.0,381,0.40684850000000006
80,62727,-290.0,290,0.4040935
81,63084,-357.0,357,0.4007020000000001
82,63401,-317.0,317,0.39769050000000006
83,63776,-375.0,375,0.39412800000000003
84,64147,-371.0,371,0.3906035
85,64557,-410.0,410,0.3867085
86,64955,-398.0,398,0.3829275000000001
87,65300,-345.0,345,0.37965000000000004
88,65672,-372.0,372,0.376116
89,65965,-293.0,293,0.37333250000000007
90,66329,-364.0,364,0.3698745
91,66857,-528.0,528,0.3648585000000001
92,67333,-476.0,476,0.36033650000000006
93,68283,-950.0,950,0.3513115
94,69155,-872.0,872,0.34302750000000004
95,70086,-931.0,931,0.334183
96,71149,-1063.0,1063,0.3240845000000001
97,72289,-1140.0,1140,0.3132545
98,72944,-655.0,655,0.3070320000000001
99,73150,-206.0,206,0.305075
100,73366,-216.0,216,0.30302300000000004
101,73587,-221.0,221,0.3009235
102,73947,-360.0,360,0.29750350000000003
103,74352,-405.0,405,0.29365600000000003
104,74672,-320.0,320,0.290616
105,74966,-294.0,294,0.28782300000000005
106,75203,-237.0,237,0.2855715000000001
107,75460,-257.0,257,0.28313
108,75803,-343.0,343,0.27987150000000005
109,76183,-380.0,380,0.27626150000000005
110,76518,-335.0,335,0.27307900000000007
111,76801,-283.0,283,0.2703905000000001
112,77111,-310.0,310,0.2674455000000001
113,77284,-173.0,173,0.2658020000000001
114,77534,-250.0,250,0.26342699999999997
115,77749,-215.0,215,0.2613845
116,77981,-232.0,232,0.25918050000000004
117,78240,-259.0,259,0.25672000000000006
118,78420,-180.0,180,0.25501000000000007
119,78707,-287.0,287,0.2522835
120,78955,-248.0,248,0.24992750000000008
121,79168,-213.0,213,0.247904
122,79292,-124.0,124,0.2467260000000001
123,79457,-165.0,165,0.24515850000000006
124,79687,-230.0,230,0.24297350000000006
125,79858,-171.0,171,0.24134900000000004
126,80031,-173.0,173,0.23970550000000002
127,80294,-263.0,263,0.23720700000000006
128,80463,-169.0,169,0.23560150000000013
129,80668,-205.0,205,0.23365400000000003
130,80844,-176.0,176,0.23198200000000002
131,81047,-203.0,203,0.23005350000000002
132,81213,-166.0,166,0.22847649999999997
133,81387,-174.0,174,0.22682350000000007
134,81548,-161.0,161,0.2252940000000001
135,81741,-193.0,193,0.22346050000000006
136,81844,-103.0,103,0.22248200000000007
137,82036,-192.0,192,0.22065800000000002
