episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,22000,-2000.0,2000,0.791
12,24000,-2000.0,2000,0.772
13,26000,-2000.0,2000,0.753
14,28000,-2000.0,2000,0.734
15,30000,-2000.0,2000,0.7150000000000001
16,32000,-2000.0,2000,0.696
17,34000,-2000.0,2000,0.677
18,36000,-2000.0,2000,0.658
19,38000,-2000.0,2000,0.639
20,40000,-2000.0,2000,0.62
21,42000,-2000.0,2000,0.601
22,44000,-2000.0,2000,0.5820000000000001
23,46000,-2000.0,2000,0.563
24,48000,-2000.0,2000,0.544
25,50000,-2000.0,2000,0.525
26,52000,-2000.0,2000,0.506
27,54000,-2000.0,2000,0.487
28,56000,-2000.0,2000,0.46799999999999997
29,58000,-2000.0,2000,0.44900000000000007
30,60000,-2000.0,2000,0.43000000000000005
31,62000,-2000.0,2000,0.41100000000000003
32,64000,-2000.0,2000,0.392
33,66000,-2000.0,2000,0.373
34,66992,-992.0,992,0.3635760000000001
35,68874,-1882.0,1882,0.34569700000000003
36,70555,-1681.0,1681,0.32972750000000006
37,71553,-998.0,998,0.3202465
38,72364,-811.0,811,0.3125420000000001
39,74364,-2000.0,2000,0.2935420000000001
40,76364,-2000.0,2000,0.27454200000000006
41,78364,-2000.0,2000,0.25554200000000005
42,80163,-1799.0,1799,0.23845150000000004
43,82163,-2000.0,2000,0.21945150000000002
44,82903,-740.0,740,0.21242150000000004
45,83886,-983.0,983,0.203083
46,84787,-901.0,901,0.19452350000000007
47,85309,-522.0,522,0.18956450000000002
48,86908,-1599.0,1599,0.17437400000000003
49,87347,-439.0,439,0.17020350000000006
50,88394,-1047.0,1047,0.1602570000000001
51,88782,-388.0,388,0.15657100000000002
52,89272,-490.0,490,0.15191600000000005
53,89582,-310.0,310,0.14897100000000008
54,89786,-204.0,204,0.14703300000000008
55,90407,-621.0,621,0.14113350000000002
56,90769,-362.0,362,0.13769450000000005
57,91287,-518.0,518,0.1327735000000001
58,91690,-403.0,403,0.12894499999999998
59,91976,-286.0,286,0.126228
60,92339,-363.0,363,0.12277950000000004
61,92652,-313.0,313,0.11980600000000008
62,92915,-263.0,263,0.11730750000000001
63,93172,-257.0,257,0.11486600000000002
64,93402,-230.0,230,0.11268100000000003
65,93571,-169.0,169,0.1110755
66,93745,-174.0,174,0.10942250000000009
67,93984,-239.0,239,0.10715200000000003
68,94290,-306.0,306,0.10424500000000003
69,94557,-267.0,267,0.10170849999999998
70,94944,-387.0,387,0.09803200000000012
71,95370,-426.0,426,0.0939850000000001
72,95524,-154.0,154,0.0925220000000001
73,95811,-287.0,287,0.08979550000000003
74,96044,-233.0,233,0.08758200000000005
75,96294,-250.0,250,0.08520700000000003
76,96552,-258.0,258,0.08275600000000005
77,96843,-291.0,291,0.0799915
78,97168,-325.0,325,0.07690400000000008
79,97480,-312.0,312,0.07394
80,97882,-402.0,402,0.07012099999999999
81,98152,-270.0,270,0.06755600000000006
82,98418,-266.0,266,0.065029
83,98681,-263.0,263,0.06253050000000004
84,98924,-243.0,243,0.060222
85,99143,-219.0,219,0.05814149999999996
86,99385,-242.0,242,0.05584250000000002
87,99671,-286.0,286,0.05312550000000005
88,99896,-225.0,225,0.05098800000000003
89,100136,-240.0,240,0.050000000000000044
90,100304,-168.0,168,0.050000000000000044
91,100531,-227.0,227,0.050000000000000044
92,100689,-158.0,158,0.050000000000000044
93,101001,-312.0,312,0.050000000000000044
94,101289,-288.0,288,0.050000000000000044
95,101454,-165.0,165,0.050000000000000044
96,101766,-312.0,312,0.050000000000000044
97,102007,-241.0,241,0.050000000000000044
98,102238,-231.0,231,0.050000000000000044
99,102460,-222.0,222,0.050000000000000044
100,102825,-365.0,365,0.050000000000000044
101,102980,-155.0,155,0.050000000000000044
102,103208,-228.0,228,0.050000000000000044
103,103483,-275.0,275,0.050000000000000044
104,103745,-262.0,262,0.050000000000000044
105,103919,-174.0,174,0.050000000000000044
106,104105,-186.0,186,0.050000000000000044
107,104321,-216.0,216,0.050000000000000044
108,104470,-149.0,149,0.050000000000000044
109,104729,-259.0,259,0.050000000000000044
110,104942,-213.0,213,0.050000000000000044
111,105216,-274.0,274,0.050000000000000044
112,105425,-209.0,209,0.050000000000000044
113,105574,-149.0,149,0.050000000000000044
114,105717,-143.0,143,0.050000000000000044
115,105886,-169.0,169,0.050000000000000044
116,106143,-257.0,257,0.050000000000000044
117,106392,-249.0,249,0.050000000000000044
118,106593,-201.0,201,0.050000000000000044
119,106837,-244.0,244,0.050000000000000044
120,106979,-142.0,142,0.050000000000000044
121,107218,-239.0,239,0.050000000000000044
122,107472,-254.0,254,0.050000000000000044
123,107622,-150.0,150,0.050000000000000044
124,107816,-194.0,194,0.050000000000000044
125,107970,-154.0,154,0.050000000000000044
126,108164,-194.0,194,0.050000000000000044
127,108316,-152.0,152,0.050000000000000044
128,108512,-196.0,196,0.050000000000000044
129,108829,-317.0,317,0.050000000000000044
130,109054,-225.0,225,0.050000000000000044
131,109287,-233.0,233,0.050000000000000044
132,109441,-154.0,154,0.050000000000000044
