episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,22000,-2000.0,2000,0.791
12,23382,-1382.0,1382,0.777871
13,24845,-1463.0,1463,0.7639724999999999
14,26213,-1368.0,1368,0.7509765
15,28213,-2000.0,2000,0.7319765
16,30213,-2000.0,2000,0.7129765
17,31058,-845.0,845,0.704949
18,31774,-716.0,716,0.6981470000000001
19,32281,-507.0,507,0.6933305000000001
20,34281,-2000.0,2000,0.6743304999999999
21,35833,-1552.0,1552,0.6595865000000001
22,37825,-1992.0,1992,0.6406625
23,38466,-641.0,641,0.634573
24,38917,-451.0,451,0.6302885
25,39526,-609.0,609,0.624503
26,40031,-505.0,505,0.6197055
27,41351,-1320.0,1320,0.6071655
28,41855,-504.0,504,0.6023775
29,43232,-1377.0,1377,0.589296
30,44274,-1042.0,1042,0.5793969999999999
31,46274,-2000.0,2000,0.560397
32,46878,-604.0,604,0.554659
33,47684,-806.0,806,0.547002
34,48254,-570.0,570,0.541587
35,49219,-965.0,965,0.5324195
36,49663,-444.0,444,0.5282015
37,50174,-511.0,511,0.523347
38,51167,-993.0,993,0.5139135000000001
39,51820,-653.0,653,0.5077100000000001
40,52268,-448.0,448,0.5034540000000001
41,53249,-981.0,981,0.49413450000000003
42,53909,-660.0,660,0.48786450000000003
43,54460,-551.0,551,0.48263
44,55044,-584.0,584,0.477082
45,55473,-429.0,429,0.4730065000000001
46,56197,-724.0,724,0.46612850000000006
47,56663,-466.0,466,0.4617015000000001
48,57076,-413.0,413,0.457778
49,57602,-526.0,526,0.4527810000000001
50,58212,-610.0,610,0.4469860000000001
51,58644,-432.0,432,0.4428820000000001
52,58980,-336.0,336,0.43969
53,59261,-281.0,281,0.43702050000000003
54,59744,-483.0,483,0.43243200000000004
55,60311,-567.0,567,0.42704549999999997
56,61036,-725.0,725,0.42015800000000003
57,61432,-396.0,396,0.4163960000000001
58,61858,-426.0,426,0.41234899999999997
59,62857,-999.0,999,0.4028585000000001
60,63439,-582.0,582,0.3973295
61,64139,-700.0,700,0.39067950000000007
62,65537,-1398.0,1398,0.37739849999999997
63,66611,-1074.0,1074,0.3671955
64,66978,-367.0,367,0.36370899999999995
65,68280,-1302.0,1302,0.3513400000000001
66,68562,-282.0,282,0.348661
67,69293,-731.0,731,0.3417165
68,71293,-2000.0,2000,0.3227165000000001
69,72214,-921.0,921,0.313967
70,73279,-1065.0,1065,0.3038495
71,74208,-929.0,929,0.29502400000000006
72,74400,-192.0,192,0.2932
73,74947,-547.0,547,0.2880035000000001
74,75297,-350.0,350,0.28467850000000006
75,75688,-391.0,391,0.280964
76,76115,-427.0,427,0.2769075000000001
77,76666,-551.0,551,0.27167300000000005
78,77183,-517.0,517,0.2667615
79,78159,-976.0,976,0.25748950000000004
80,79272,-1113.0,1113,0.24691600000000002
81,79848,-576.0,576,0.2414440000000001
82,80291,-443.0,443,0.23723550000000004
83,80557,-266.0,266,0.2347085
84,81039,-482.0,482,0.2301295
85,81196,-157.0,157,0.228638
86,81416,-220.0,220,0.22654800000000008
87,81750,-334.0,334,0.223375
88,82227,-477.0,477,0.21884350000000008
89,82418,-191.0,191,0.21702900000000003
90,82689,-271.0,271,0.2144545
91,82961,-272.0,272,0.21187050000000007
92,83265,-304.0,304,0.20898250000000007
93,84399,-1134.0,1134,0.19820950000000004
94,85498,-1099.0,1099,0.18776900000000007
95,86008,-510.0,510,0.1829240000000001
96,86248,-240.0,240,0.18064400000000003
97,86761,-513.0,513,0.17577050000000005
98,87334,-573.0,573,0.170327
99,87473,-139.0,139,0.16900650000000006
100,88069,-596.0,596,0.16334450000000011
101,88322,-253.0,253,0.160941
102,88489,-167.0,167,0.15935450000000007
103,88799,-310.0,310,0.1564095000000001
104,89284,-485.0,485,0.1518020000000001
105,89444,-160.0,160,0.15028200000000003
106,89958,-514.0,514,0.14539899999999994
107,90334,-376.0,376,0.14182700000000004
108,90575,-241.0,241,0.13953749999999998
109,90913,-338.0,338,0.13632650000000002
110,91274,-361.0,361,0.13289700000000004
111,91508,-234.0,234,0.13067400000000007
112,91604,-96.0,96,0.12976200000000004
113,91799,-195.0,195,0.12790950000000012
114,91953,-154.0,154,0.12644650000000013
115,92318,-365.0,365,0.12297900000000006
116,92475,-157.0,157,0.12148750000000008
117,92641,-166.0,166,0.11991050000000003
118,92990,-349.0,349,0.11659500000000012
119,93221,-231.0,231,0.11440050000000002
120,93330,-109.0,109,0.11336500000000005
121,93532,-202.0,202,0.11144600000000005
122,93693,-161.0,161,0.10991649999999997
123,93855,-162.0,162,0.10837750000000002
124,94018,-163.0,163,0.10682900000000006
125,94180,-162.0,162,0.1052900000000001
126,94391,-211.0,211,0.10328550000000003
127,94582,-191.0,191,0.10147100000000009
128,94921,-339.0,339,0.09825050000000002
129,95199,-278.0,278,0.09560950000000001
130,95369,-170.0,170,0.09399449999999998
131,95529,-160.0,160,0.09247450000000002
132,95686,-157.0,157,0.09098300000000004
133,95907,-221.0,221,0.08888350000000012
134,96087,-180.0,180,0.08717350000000001
135,96189,-102.0,102,0.08620450000000002
