episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,9442,-1442.0,1442,0.910301
6,11442,-2000.0,2000,0.891301
7,13442,-2000.0,2000,0.872301
8,15442,-2000.0,2000,0.853301
9,17232,-1790.0,1790,0.836296
10,19232,-2000.0,2000,0.817296
11,20480,-1248.0,1248,0.8054399999999999
12,21719,-1239.0,1239,0.7936695
13,22770,-1051.0,1051,0.783685
14,23749,-979.0,979,0.7743845
15,24238,-489.0,489,0.769739
16,25330,-1092.0,1092,0.759365
17,26157,-827.0,827,0.7515085
18,27440,-1283.0,1283,0.73932
19,27907,-467.0,467,0.7348835
20,28407,-500.0,500,0.7301335
21,29110,-703.0,703,0.723455
22,29796,-686.0,686,0.7169380000000001
23,30522,-726.0,726,0.710041
24,31414,-892.0,892,0.701567
25,32238,-824.0,824,0.693739
26,33092,-854.0,854,0.6856260000000001
27,34159,-1067.0,1067,0.6754895000000001
28,34835,-676.0,676,0.6690675
29,35431,-596.0,596,0.6634055
30,36154,-723.0,723,0.656537
31,36712,-558.0,558,0.651236
32,37377,-665.0,665,0.6449185
33,37768,-391.0,391,0.641204
34,38204,-436.0,436,0.637062
35,38834,-630.0,630,0.631077
36,39326,-492.0,492,0.626403
37,39688,-362.0,362,0.6229640000000001
38,40130,-442.0,442,0.618765
39,40669,-539.0,539,0.6136445
40,41254,-585.0,585,0.608087
41,41681,-427.0,427,0.6040305
42,42098,-417.0,417,0.600069
43,42649,-551.0,551,0.5948345
44,43069,-420.0,420,0.5908445
45,43490,-421.0,421,0.5868450000000001
46,44013,-523.0,523,0.5818765
47,44813,-800.0,800,0.5742765000000001
48,45321,-508.0,508,0.5694505000000001
49,45658,-337.0,337,0.566249
50,46078,-420.0,420,0.5622590000000001
51,46700,-622.0,622,0.55635
52,47135,-435.0,435,0.5522175
53,47464,-329.0,329,0.549092
54,47783,-319.0,319,0.5460615
55,48122,-339.0,339,0.542841
56,48489,-367.0,367,0.5393545
57,48742,-253.0,253,0.536951
58,49167,-425.0,425,0.5329135
59,49488,-321.0,321,0.5298640000000001
60,49879,-391.0,391,0.5261495
61,50164,-285.0,285,0.5234420000000001
62,50506,-342.0,342,0.5201930000000001
63,50909,-403.0,403,0.5163645
64,51222,-313.0,313,0.513391
65,51648,-426.0,426,0.509344
66,51981,-333.0,333,0.5061805
67,52387,-406.0,406,0.5023235000000001
68,52749,-362.0,362,0.49888450000000006
69,53098,-349.0,349,0.49556900000000004
70,53448,-350.0,350,0.492244
71,53857,-409.0,409,0.48835850000000003
72,54160,-303.0,303,0.48548
73,54450,-290.0,290,0.48272500000000007
74,54761,-311.0,311,0.4797705
75,55011,-250.0,250,0.4773955000000001
76,55256,-245.0,245,0.47506799999999993
77,55622,-366.0,366,0.471591
78,55892,-270.0,270,0.46902600000000005
79,56150,-258.0,258,0.4665750000000001
80,56474,-324.0,324,0.46349700000000005
81,56767,-293.0,293,0.4607135
82,57110,-343.0,343,0.45745499999999995
83,57407,-297.0,297,0.4546335
84,57701,-294.0,294,0.4518405
85,57966,-265.0,265,0.44932300000000003
86,58197,-231.0,231,0.44712850000000004
87,58593,-396.0,396,0.4433665000000001
88,58987,-394.0,394,0.43962350000000006
89,59362,-375.0,375,0.43606100000000003
90,59928,-566.0,566,0.43068399999999996
91,60174,-246.0,246,0.4283469999999999
92,60337,-163.0,163,0.4267985000000001
93,60787,-450.0,450,0.42252350000000005
94,61029,-242.0,242,0.4202245
95,61270,-241.0,241,0.41793500000000006
96,61679,-409.0,409,0.41404950000000007
97,61843,-164.0,164,0.4124915
98,62081,-238.0,238,0.41023050000000005
99,62331,-250.0,250,0.40785550000000004
100,62804,-473.0,473,0.403362
101,63056,-252.0,252,0.400968
102,63215,-159.0,159,0.3994575
103,63712,-497.0,497,0.394736
104,63981,-269.0,269,0.39218050000000004
105,64591,-610.0,610,0.38638550000000005
106,64838,-247.0,247,0.384039
107,65071,-233.0,233,0.38182550000000004
108,65306,-235.0,235,0.37959300000000007
109,65553,-247.0,247,0.37724650000000004
110,65806,-253.0,253,0.37484300000000004
111,66114,-308.0,308,0.37191700000000005
112,66315,-201.0,201,0.37000750000000004
113,66543,-228.0,228,0.36784150000000004
114,66843,-300.0,300,0.3649915
115,67288,-445.0,445,0.360764
116,67573,-285.0,285,0.3580565
117,67733,-160.0,160,0.35653650000000003
118,67905,-172.0,172,0.3549025
119,68278,-373.0,373,0.351359
120,68602,-324.0,324,0.34828100000000006
121,68852,-250.0,250,0.34590600000000005
122,69021,-169.0,169,0.3443005
123,69184,-163.0,163,0.34275200000000006
124,69592,-408.0,408,0.33887600000000007
125,70043,-451.0,451,0.33459150000000004
126,70344,-301.0,301,0.331732
127,70788,-444.0,444,0.3275140000000001
128,71034,-246.0,246,0.32517700000000005
129,71267,-233.0,233,0.32296349999999996
130,71574,-307.0,307,0.32004699999999997
131,71879,-305.0,305,0.3171495
132,72040,-161.0,161,0.31562
133,72268,-228.0,228,0.313454
134,72429,-161.0,161,0.31192450000000005
135,72592,-163.0,163,0.310376
136,72764,-172.0,172,0.30874200000000007
137,72932,-168.0,168,0.30714600000000003
138,73228,-296.0,296,0.304334
139,73393,-165.0,165,0.30276650000000005
140,73554,-161.0,161,0.3012370000000001
141,73867,-313.0,313,0.2982635
