episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,13802,-1802.0,1802,0.868881
8,15802,-2000.0,2000,0.849881
9,17802,-2000.0,2000,0.830881
10,19802,-2000.0,2000,0.8118810000000001
11,21802,-2000.0,2000,0.7928810000000001
12,23448,-1646.0,1646,0.777244
13,25448,-2000.0,2000,0.758244
14,26490,-1042.0,1042,0.748345
15,27266,-776.0,776,0.740973
16,27977,-711.0,711,0.7342185
17,28822,-845.0,845,0.726191
18,29483,-661.0,661,0.7199115
19,30180,-697.0,697,0.71329
20,31570,-1390.0,1390,0.7000850000000001
21,32329,-759.0,759,0.6928745000000001
22,33047,-718.0,718,0.6860535000000001
23,33617,-570.0,570,0.6806384999999999
24,34090,-473.0,473,0.676145
25,34468,-378.0,378,0.6725540000000001
26,34996,-528.0,528,0.667538
27,35900,-904.0,904,0.65895
28,36315,-415.0,415,0.6550075
29,36866,-551.0,551,0.649773
30,37274,-408.0,408,0.6458969999999999
31,37670,-396.0,396,0.642135
32,38070,-400.0,400,0.6383350000000001
33,38547,-477.0,477,0.6338035
34,38961,-414.0,414,0.6298705
35,39312,-351.0,351,0.626536
36,39863,-551.0,551,0.6213015
37,40183,-320.0,320,0.6182615
38,40640,-457.0,457,0.61392
39,41043,-403.0,403,0.6100915
40,41347,-304.0,304,0.6072035
41,41781,-434.0,434,0.6030805
42,42074,-293.0,293,0.6002970000000001
43,42589,-515.0,515,0.5954045
44,43038,-449.0,449,0.5911390000000001
45,43693,-655.0,655,0.5849165000000001
46,44404,-711.0,711,0.5781620000000001
47,44838,-434.0,434,0.574039
48,45232,-394.0,394,0.570296
49,45745,-513.0,513,0.5654224999999999
50,46179,-434.0,434,0.5612995000000001
51,46528,-349.0,349,0.557984
52,47370,-842.0,842,0.549985
53,47814,-444.0,444,0.545767
54,48131,-317.0,317,0.5427555
55,48486,-355.0,355,0.539383
56,48820,-334.0,334,0.5362100000000001
57,49051,-231.0,231,0.5340155
58,49588,-537.0,537,0.5289140000000001
59,49841,-253.0,253,0.5265105
60,50109,-268.0,268,0.5239644999999999
61,50529,-420.0,420,0.5199745
62,50890,-361.0,361,0.516545
63,51217,-327.0,327,0.5134385
64,51465,-248.0,248,0.5110825
65,51857,-392.0,392,0.5073585
66,52098,-241.0,241,0.505069
67,52851,-753.0,753,0.49791549999999996
68,53282,-431.0,431,0.49382100000000007
69,53610,-328.0,328,0.49070500000000006
70,53966,-356.0,356,0.48732299999999995
71,54353,-387.0,387,0.4836465000000001
72,54631,-278.0,278,0.4810055000000001
73,55083,-452.0,452,0.47671149999999995
74,55427,-344.0,344,0.4734435
75,55669,-242.0,242,0.47114449999999997
76,55902,-233.0,233,0.4689310000000001
77,56283,-381.0,381,0.4653115
78,56585,-302.0,302,0.4624425000000001
79,56906,-321.0,321,0.45939300000000005
80,57345,-439.0,439,0.4552225
81,57768,-423.0,423,0.45120400000000005
82,58169,-401.0,401,0.44739450000000003
83,58423,-254.0,254,0.44498150000000003
84,58861,-438.0,438,0.44082050000000006
85,59366,-505.0,505,0.43602300000000005
86,59596,-230.0,230,0.43383799999999995
87,59776,-180.0,180,0.43212800000000007
88,59940,-164.0,164,0.43057
89,60184,-244.0,244,0.42825199999999997
90,60433,-249.0,249,0.42588649999999995
91,60769,-336.0,336,0.4226945000000001
92,61002,-233.0,233,0.420481
93,61312,-310.0,310,0.417536
94,61525,-213.0,213,0.41551250000000006
95,61837,-312.0,312,0.4125485000000001
96,62363,-526.0,526,0.40755149999999996
97,62620,-257.0,257,0.4051100000000001
98,62844,-224.0,224,0.40298200000000006
99,63039,-195.0,195,0.4011295
100,63448,-409.0,409,0.39724400000000004
101,63716,-268.0,268,0.3946980000000001
102,64067,-351.0,351,0.3913635000000001
103,64305,-238.0,238,0.3891025
104,64575,-270.0,270,0.3865375
105,64730,-155.0,155,0.385065
106,64978,-248.0,248,0.38270899999999997
107,65296,-318.0,318,0.379688
108,65609,-313.0,313,0.37671450000000006
109,65930,-321.0,321,0.373665
110,66202,-272.0,272,0.371081
111,66565,-363.0,363,0.36763250000000003
112,66811,-246.0,246,0.3652955
113,67100,-289.0,289,0.36255000000000004
114,67264,-164.0,164,0.360992
115,67506,-242.0,242,0.35869300000000004
116,67703,-197.0,197,0.3568215
117,68007,-304.0,304,0.3539335000000001
118,68183,-176.0,176,0.3522615
119,68399,-216.0,216,0.35020950000000006
120,68568,-169.0,169,0.348604
121,68743,-175.0,175,0.3469415
122,68983,-240.0,240,0.34466149999999995
123,69196,-213.0,213,0.342638
124,69361,-165.0,165,0.34107050000000005
125,69582,-221.0,221,0.338971
126,69832,-250.0,250,0.336596
127,69990,-158.0,158,0.33509500000000003
128,70276,-286.0,286,0.33237799999999995
129,70550,-274.0,274,0.32977500000000004
130,70715,-165.0,165,0.3282075000000001
131,70901,-186.0,186,0.3264405
132,71169,-268.0,268,0.3238945
133,71390,-221.0,221,0.32179500000000005
134,71573,-183.0,183,0.3200565000000001
135,71939,-366.0,366,0.3165795
136,72101,-162.0,162,0.31504049999999995
137,72273,-172.0,172,0.31340650000000003
138,72504,-231.0,231,0.31121200000000004
139,72666,-162.0,162,0.3096730000000001
140,72823,-157.0,157,0.3081815
