episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,19227,-1227.0,1227,0.8173435
11,21227,-2000.0,2000,0.7983435
12,23227,-2000.0,2000,0.7793435
13,25227,-2000.0,2000,0.7603435000000001
14,27227,-2000.0,2000,0.7413434999999999
15,29227,-2000.0,2000,0.7223435
16,31227,-2000.0,2000,0.7033435
17,32763,-1536.0,1536,0.6887515
18,34249,-1486.0,1486,0.6746345
19,35124,-875.0,875,0.6663220000000001
20,36335,-1211.0,1211,0.6548175
21,36830,-495.0,495,0.650115
22,37624,-794.0,794,0.6425719999999999
23,38666,-1042.0,1042,0.632673
24,39432,-766.0,766,0.6253960000000001
25,40654,-1222.0,1222,0.6137870000000001
26,41992,-1338.0,1338,0.6010759999999999
27,43000,-1008.0,1008,0.5915
28,44127,-1127.0,1127,0.5807935
29,45973,-1846.0,1846,0.5632565
30,47289,-1316.0,1316,0.5507545
31,47817,-528.0,528,0.5457385
32,48741,-924.0,924,0.5369605
33,49329,-588.0,588,0.5313745000000001
34,50160,-831.0,831,0.52348
35,50673,-513.0,513,0.5186065
36,51636,-963.0,963,0.509458
37,52411,-775.0,775,0.5020955
38,52917,-506.0,506,0.4972885
39,53431,-514.0,514,0.49240550000000005
40,53940,-509.0,509,0.48757000000000006
41,54471,-531.0,531,0.48252550000000005
42,55441,-970.0,970,0.4733105000000001
43,55749,-308.0,308,0.4703845
44,56110,-361.0,361,0.466955
45,56795,-685.0,685,0.4604475000000001
46,57463,-668.0,668,0.45410150000000005
47,58207,-744.0,744,0.4470335000000001
48,58690,-483.0,483,0.4424450000000001
49,59203,-513.0,513,0.4375715000000001
50,59960,-757.0,757,0.43038
51,60318,-358.0,358,0.426979
52,61425,-1107.0,1107,0.41646250000000007
53,62197,-772.0,772,0.4091285
54,62681,-484.0,484,0.4045305
55,63355,-674.0,674,0.3981275000000001
56,63863,-508.0,508,0.39330149999999997
57,64291,-428.0,428,0.38923550000000007
58,64811,-520.0,520,0.3842955
59,65338,-527.0,527,0.3792890000000001
60,66069,-731.0,731,0.3723445000000001
61,66361,-292.0,292,0.3695705
62,67197,-836.0,836,0.3616285
63,67934,-737.0,737,0.354627
64,68598,-664.0,664,0.34831900000000005
65,68904,-306.0,306,0.34541200000000005
66,69432,-528.0,528,0.34039600000000003
67,70246,-814.0,814,0.33266300000000004
68,70701,-455.0,455,0.32834050000000004
69,71478,-777.0,777,0.3209590000000001
70,71724,-246.0,246,0.31862200000000007
71,72976,-1252.0,1252,0.3067280000000001
72,73658,-682.0,682,0.300249
73,74046,-388.0,388,0.296563
74,74621,-575.0,575,0.2911005
75,75206,-585.0,585,0.2855430000000001
76,76127,-921.0,921,0.2767935
77,76518,-391.0,391,0.27307900000000007
78,76914,-396.0,396,0.26931700000000003
79,77306,-392.0,392,0.2655930000000001
80,77638,-332.0,332,0.2624390000000001
81,78035,-397.0,397,0.25866750000000005
82,78388,-353.0,353,0.25531400000000004
83,78620,-232.0,232,0.25311000000000006
84,78868,-248.0,248,0.25075400000000003
85,79028,-160.0,160,0.24923400000000007
86,79363,-335.0,335,0.2460515000000001
87,79852,-489.0,489,0.241406
88,80123,-271.0,271,0.23883150000000009
89,80331,-208.0,208,0.2368555000000001
90,80583,-252.0,252,0.2344615
91,80739,-156.0,156,0.2329795
92,81071,-332.0,332,0.22982550000000002
93,81453,-382.0,382,0.22619650000000002
94,81600,-147.0,147,0.2248000000000001
95,81755,-155.0,155,0.2233275
96,81934,-179.0,179,0.22162700000000013
97,82157,-223.0,223,0.2195085
98,82398,-241.0,241,0.21721899999999994
99,82701,-303.0,303,0.21434050000000004
100,83013,-312.0,312,0.21137649999999997
101,83193,-180.0,180,0.2096665000000001
102,83417,-224.0,224,0.20753850000000007
103,83569,-152.0,152,0.20609449999999996
104,83828,-259.0,259,0.20363399999999998
105,84116,-288.0,288,0.20089800000000002
106,84335,-219.0,219,0.19881749999999998
107,84507,-172.0,172,0.19718350000000007
108,84682,-175.0,175,0.19552100000000006
109,84862,-180.0,180,0.19381099999999996
110,85090,-228.0,228,0.19164500000000007
111,85360,-270.0,270,0.18908000000000003
112,85567,-207.0,207,0.18711350000000004
113,85770,-203.0,203,0.18518500000000004
114,85926,-156.0,156,0.18370300000000006
115,86084,-158.0,158,0.18220199999999998
116,86256,-172.0,172,0.18056800000000006
117,86420,-164.0,164,0.1790100000000001
118,86592,-172.0,172,0.17737599999999998
119,86768,-176.0,176,0.17570400000000008
120,86915,-147.0,147,0.17430750000000006
121,87080,-165.0,165,0.17274
122,87232,-152.0,152,0.171296
123,87365,-133.0,133,0.17003250000000003
124,87503,-138.0,138,0.16872150000000008
125,87626,-123.0,123,0.16755299999999995
126,87783,-157.0,157,0.16606150000000008
127,87958,-175.0,175,0.16439899999999996
128,88071,-113.0,113,0.1633255
129,88224,-153.0,153,0.16187200000000002
130,88387,-163.0,163,0.16032349999999995
131,88566,-179.0,179,0.15862300000000007
132,88726,-160.0,160,0.157103
133,88885,-159.0,159,0.15559250000000002
134,89065,-180.0,180,0.15388250000000003
135,89229,-164.0,164,0.15232449999999997
