episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,22000,-2000.0,2000,0.791
12,24000,-2000.0,2000,0.772
13,26000,-2000.0,2000,0.753
14,28000,-2000.0,2000,0.734
15,29384,-1384.0,1384,0.720852
16,30427,-1043.0,1043,0.7109435
17,32427,-2000.0,2000,0.6919435
18,34427,-2000.0,2000,0.6729434999999999
19,35527,-1100.0,1100,0.6624935000000001
20,36390,-863.0,863,0.6542950000000001
21,37249,-859.0,859,0.6461345000000001
22,37858,-609.0,609,0.6403490000000001
23,39243,-1385.0,1385,0.6271915
24,39905,-662.0,662,0.6209025
25,40794,-889.0,889,0.612457
26,41634,-840.0,840,0.604477
27,43366,-1732.0,1732,0.588023
28,44071,-705.0,705,0.5813255
29,44783,-712.0,712,0.5745615
30,45672,-889.0,889,0.5661160000000001
31,46794,-1122.0,1122,0.555457
32,47495,-701.0,701,0.5487975
33,48159,-664.0,664,0.5424895000000001
34,48748,-589.0,589,0.536894
35,49309,-561.0,561,0.5315645
36,50228,-919.0,919,0.522834
37,50577,-349.0,349,0.5195185
38,50963,-386.0,386,0.5158515
39,51448,-485.0,485,0.511244
40,51716,-268.0,268,0.5086980000000001
41,52137,-421.0,421,0.5046985
42,52993,-856.0,856,0.4965665
43,53422,-429.0,429,0.492491
44,53747,-325.0,325,0.4894035
45,54351,-604.0,604,0.48366549999999997
46,54798,-447.0,447,0.47941900000000004
47,55290,-492.0,492,0.4747450000000001
48,55704,-414.0,414,0.470812
49,55956,-252.0,252,0.4684180000000001
50,56206,-250.0,250,0.466043
51,56688,-482.0,482,0.461464
52,57017,-329.0,329,0.4583385000000001
53,57665,-648.0,648,0.45218250000000004
54,57964,-299.0,299,0.449342
55,58584,-620.0,620,0.44345199999999996
56,59156,-572.0,572,0.438018
57,59894,-738.0,738,0.43100700000000003
58,60518,-624.0,624,0.425079
59,61150,-632.0,632,0.419075
60,62005,-855.0,855,0.41095250000000005
61,62952,-947.0,947,0.4019560000000001
62,63642,-690.0,690,0.395401
63,64063,-421.0,421,0.39140149999999996
64,64607,-544.0,544,0.3862335
65,65029,-422.0,422,0.38222449999999997
66,65499,-470.0,470,0.3777595
67,66133,-634.0,634,0.3717365
68,66655,-522.0,522,0.3667775000000001
69,68183,-1528.0,1528,0.3522615
70,68611,-428.0,428,0.3481955
71,69261,-650.0,650,0.34202050000000006
72,69790,-529.0,529,0.33699500000000004
73,70332,-542.0,542,0.3318460000000001
74,70876,-544.0,544,0.32667800000000013
75,71510,-634.0,634,0.320655
76,73463,-1953.0,1953,0.3021015
77,74214,-751.0,751,0.294967
78,75347,-1133.0,1133,0.28420350000000005
79,75602,-255.0,255,0.28178100000000006
80,76136,-534.0,534,0.27670799999999995
81,76757,-621.0,621,0.2708085
82,77826,-1069.0,1069,0.26065300000000013
83,79285,-1459.0,1459,0.24679249999999997
84,81285,-2000.0,2000,0.22779250000000006
85,83285,-2000.0,2000,0.20879250000000005
86,85285,-2000.0,2000,0.18979250000000003
87,87241,-1956.0,1956,0.17121050000000004
88,88585,-1344.0,1344,0.15844250000000004
89,88911,-326.0,326,0.15534550000000014
90,89213,-302.0,302,0.15247650000000001
91,89389,-176.0,176,0.15080450000000012
92,89634,-245.0,245,0.14847699999999997
93,90006,-372.0,372,0.14494300000000004
94,90180,-174.0,174,0.14329000000000003
95,90359,-179.0,179,0.14158950000000003
96,90685,-326.0,326,0.13849250000000002
97,90852,-167.0,167,0.13690600000000008
98,91084,-232.0,232,0.1347020000000001
99,91319,-235.0,235,0.13246950000000013
100,91581,-262.0,262,0.12998050000000005
101,91939,-358.0,358,0.12657949999999996
102,92124,-185.0,185,0.1248220000000001
103,92397,-273.0,273,0.12222850000000007
104,92695,-298.0,298,0.11939750000000005
105,92887,-192.0,192,0.11757350000000011
106,93145,-258.0,258,0.11512250000000002
107,93317,-172.0,172,0.11348849999999999
108,93508,-191.0,191,0.11167400000000005
109,93670,-162.0,162,0.1101350000000001
110,93835,-165.0,165,0.10856750000000004
111,94086,-251.0,251,0.10618300000000003
112,94335,-249.0,249,0.10381750000000001
113,94508,-173.0,173,0.10217399999999999
114,94683,-175.0,175,0.10051150000000009
115,94923,-240.0,240,0.09823150000000003
116,95097,-174.0,174,0.09657850000000001
117,95349,-252.0,252,0.09418450000000012
118,95706,-357.0,357,0.09079300000000001
119,95872,-166.0,166,0.08921600000000007
120,96140,-268.0,268,0.08667000000000002
121,96429,-289.0,289,0.08392450000000007
122,96571,-142.0,142,0.08257550000000013
123,96852,-281.0,281,0.07990600000000003
124,97498,-646.0,646,0.07376900000000008
125,97691,-193.0,193,0.07193550000000004
126,97920,-229.0,229,0.06976000000000004
127,98105,-185.0,185,0.06800250000000008
128,98394,-289.0,289,0.06525700000000001
129,98612,-218.0,218,0.06318600000000008
130,98820,-208.0,208,0.0612100000000001
131,99061,-241.0,241,0.05892050000000004
132,99289,-228.0,228,0.05675450000000004
133,99606,-317.0,317,0.053743000000000096
134,99907,-301.0,301,0.05088350000000008
135,100127,-220.0,220,0.050000000000000044
