episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,21014,-1014.0,1014,0.800367
12,22134,-1120.0,1120,0.7897270000000001
13,23202,-1068.0,1068,0.779581
14,24824,-1622.0,1622,0.7641720000000001
15,26276,-1452.0,1452,0.750378
16,27814,-1538.0,1538,0.7357670000000001
17,28498,-684.0,684,0.729269
18,29584,-1086.0,1086,0.718952
19,30514,-930.0,930,0.710117
20,31407,-893.0,893,0.7016335
21,32405,-998.0,998,0.6921525
22,33025,-620.0,620,0.6862625
23,33537,-512.0,512,0.6813985
24,34085,-548.0,548,0.6761925
25,34755,-670.0,670,0.6698275
26,35334,-579.0,579,0.664327
27,35954,-620.0,620,0.6584369999999999
28,36725,-771.0,771,0.6511125
29,37984,-1259.0,1259,0.6391519999999999
30,38691,-707.0,707,0.6324355
31,39255,-564.0,564,0.6270775
32,39809,-554.0,554,0.6218144999999999
33,40484,-675.0,675,0.615402
34,41396,-912.0,912,0.606738
35,42180,-784.0,784,0.59929
36,42990,-810.0,810,0.5915950000000001
37,44077,-1087.0,1087,0.5812685
38,44715,-638.0,638,0.5752075000000001
39,45975,-1260.0,1260,0.5632375000000001
40,46954,-979.0,979,0.553937
41,47678,-724.0,724,0.547059
42,48261,-583.0,583,0.5415205000000001
43,49535,-1274.0,1274,0.5294175
44,50190,-655.0,655,0.5231950000000001
45,51424,-1234.0,1234,0.5114719999999999
46,51937,-513.0,513,0.5065985
47,52831,-894.0,894,0.4981055000000001
48,53827,-996.0,996,0.4886435
49,54588,-761.0,761,0.481414
50,55765,-1177.0,1177,0.47023250000000005
51,56479,-714.0,714,0.46344949999999996
52,56933,-454.0,454,0.45913650000000006
53,57338,-405.0,405,0.45528900000000005
54,58198,-860.0,860,0.44711899999999993
55,59244,-1046.0,1046,0.43718200000000007
56,60217,-973.0,973,0.4279385
57,60697,-480.0,480,0.4233785
58,61128,-431.0,431,0.419284
59,61638,-510.0,510,0.414439
60,62069,-431.0,431,0.4103445000000001
61,62375,-306.0,306,0.4074375
62,62839,-464.0,464,0.40302950000000004
63,63088,-249.0,249,0.400664
64,63400,-312.0,312,0.39770000000000005
65,64003,-603.0,603,0.39197150000000003
66,64333,-330.0,330,0.38883650000000003
67,64938,-605.0,605,0.3830890000000001
68,65364,-426.0,426,0.379042
69,65681,-317.0,317,0.37603050000000005
70,66352,-671.0,671,0.369656
71,66830,-478.0,478,0.3651150000000001
72,67500,-670.0,670,0.35875
73,67902,-402.0,402,0.3549310000000001
74,68505,-603.0,603,0.34920249999999997
75,68910,-405.0,405,0.34535499999999997
76,69217,-307.0,307,0.3424385000000001
77,69591,-374.0,374,0.33888549999999995
78,69994,-403.0,403,0.33505700000000005
79,70316,-322.0,322,0.331998
80,70634,-318.0,318,0.3289770000000001
81,70933,-299.0,299,0.32613650000000005
82,71177,-244.0,244,0.3238185
83,71563,-386.0,386,0.32015150000000003
84,71844,-281.0,281,0.31748200000000004
85,72622,-778.0,778,0.310091
86,72873,-251.0,251,0.3077065
87,73109,-236.0,236,0.3054645
88,73482,-373.0,373,0.301921
89,73920,-438.0,438,0.29776
90,74236,-316.0,316,0.29475799999999996
91,74535,-299.0,299,0.29191750000000005
92,74777,-242.0,242,0.2896185
93,75014,-237.0,237,0.28736700000000004
94,75328,-314.0,314,0.2843840000000001
95,75565,-237.0,237,0.2821325
96,75831,-266.0,266,0.27960549999999995
97,76032,-201.0,201,0.27769600000000005
98,76341,-309.0,309,0.27476049999999996
99,76499,-158.0,158,0.2732595000000001
100,76731,-232.0,232,0.2710555
101,76997,-266.0,266,0.26852849999999995
102,77294,-297.0,297,0.265707
103,77498,-204.0,204,0.26376900000000003
104,77888,-390.0,390,0.2600640000000001
105,78224,-336.0,336,0.256872
106,78464,-240.0,240,0.25459200000000004
107,78732,-268.0,268,0.252046
108,79054,-322.0,322,0.24898700000000007
109,79428,-374.0,374,0.24543400000000004
110,79623,-195.0,195,0.2435815
111,79838,-215.0,215,0.24153900000000006
112,80115,-277.0,277,0.23890750000000005
113,80309,-194.0,194,0.2370645
114,80485,-176.0,176,0.23539250000000012
115,80686,-201.0,201,0.233483
116,80904,-218.0,218,0.23141200000000006
117,81099,-195.0,195,0.22955950000000003
118,81295,-196.0,196,0.2276975000000001
119,81604,-309.0,309,0.22476200000000002
120,81780,-176.0,176,0.22309
121,82010,-230.0,230,0.22090500000000002
122,82354,-344.0,344,0.21763699999999997
123,82559,-205.0,205,0.21568949999999998
124,82734,-175.0,175,0.21402700000000008
125,82906,-172.0,172,0.21239300000000005
126,83067,-161.0,161,0.21086349999999998
127,83345,-278.0,278,0.20822249999999998
128,83539,-194.0,194,0.20637950000000005
129,83852,-313.0,313,0.20340599999999998
130,84379,-527.0,527,0.19839949999999995
131,84627,-248.0,248,0.19604350000000004
132,85128,-501.0,501,0.191284
133,85433,-305.0,305,0.1883865
134,86255,-822.0,822,0.18057749999999995
135,86422,-167.0,167,0.178991
136,86777,-355.0,355,0.1756185
137,86936,-159.0,159,0.17410800000000004
138,87181,-245.0,245,0.1717805000000001
