episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,18000,-2000.0,2000,0.829
10,20000,-2000.0,2000,0.81
11,21358,-1358.0,1358,0.797099
12,23358,-2000.0,2000,0.778099
13,25156,-1798.0,1798,0.761018
14,27033,-1877.0,1877,0.7431865
15,28354,-1321.0,1321,0.730637
16,29629,-1275.0,1275,0.7185245
17,31310,-1681.0,1681,0.702555
18,32695,-1385.0,1385,0.6893975
19,34695,-2000.0,2000,0.6703975
20,36155,-1460.0,1460,0.6565275
21,38155,-2000.0,2000,0.6375275
22,40155,-2000.0,2000,0.6185275
23,41246,-1091.0,1091,0.608163
24,42262,-1016.0,1016,0.598511
25,44262,-2000.0,2000,0.579511
26,46262,-2000.0,2000,0.560511
27,48262,-2000.0,2000,0.5415110000000001
28,48832,-570.0,570,0.536096
29,49488,-656.0,656,0.5298640000000001
30,50843,-1355.0,1355,0.5169915
31,51986,-1143.0,1143,0.506133
32,52543,-557.0,557,0.5008415
33,53458,-915.0,915,0.49214899999999995
34,54223,-765.0,765,0.4848815000000001
35,54798,-575.0,575,0.47941900000000004
36,55133,-335.0,335,0.47623650000000006
37,55674,-541.0,541,0.471097
38,56468,-794.0,794,0.463554
39,56906,-438.0,438,0.45939300000000005
40,58019,-1113.0,1113,0.44881950000000004
41,59073,-1054.0,1054,0.4388065000000001
42,59595,-522.0,522,0.43384750000000005
43,59878,-283.0,283,0.43115900000000007
44,60614,-736.0,736,0.42416699999999996
45,61211,-597.0,597,0.4184955
46,61779,-568.0,568,0.41309950000000006
47,62342,-563.0,563,0.4077510000000001
48,62852,-510.0,510,0.4029060000000001
49,63502,-650.0,650,0.39673100000000006
50,63895,-393.0,393,0.3929975
51,64381,-486.0,486,0.3883805
52,64827,-446.0,446,0.38414349999999997
53,65460,-633.0,633,0.3781300000000001
54,66036,-576.0,576,0.37265800000000004
55,66471,-435.0,435,0.36852550000000006
56,67046,-575.0,575,0.36306300000000014
57,67525,-479.0,479,0.3585125
58,67999,-474.0,474,0.3540095000000001
59,68394,-395.0,395,0.35025700000000004
60,69056,-662.0,662,0.34396800000000005
61,69605,-549.0,549,0.3387525000000001
62,70221,-616.0,616,0.33290050000000004
63,70883,-662.0,662,0.32661150000000005
64,71135,-252.0,252,0.32421750000000005
65,71430,-295.0,295,0.321415
66,71779,-349.0,349,0.3180995
67,72196,-417.0,417,0.31413800000000003
68,72570,-374.0,374,0.310585
69,72833,-263.0,263,0.30808650000000004
70,73180,-347.0,347,0.30479
71,73466,-286.0,286,0.30207300000000004
72,73773,-307.0,307,0.29915650000000005
73,74168,-395.0,395,0.295404
74,74549,-381.0,381,0.2917845
75,74983,-434.0,434,0.2876615
76,75225,-242.0,242,0.2853625000000001
77,75559,-334.0,334,0.2821895000000001
78,76059,-500.0,500,0.27743950000000006
79,76441,-382.0,382,0.27381049999999996
80,76802,-361.0,361,0.270381
81,77106,-304.0,304,0.2674930000000001
82,77370,-264.0,264,0.264985
83,77694,-324.0,324,0.2619070000000001
84,77946,-252.0,252,0.259513
85,78151,-205.0,205,0.2575655
86,78463,-312.0,312,0.25460150000000004
87,78743,-280.0,280,0.25194150000000004
88,79020,-277.0,277,0.24931000000000003
89,79330,-310.0,310,0.24636500000000006
90,79599,-269.0,269,0.2438095
91,79832,-233.0,233,0.24159600000000003
92,80017,-185.0,185,0.23983849999999995
93,80231,-214.0,214,0.23780550000000011
94,80513,-282.0,282,0.23512650000000002
95,80780,-267.0,267,0.23259000000000007
96,81090,-310.0,310,0.2296450000000001
97,81262,-172.0,172,0.22801100000000007
98,81532,-270.0,270,0.22544600000000004
99,81783,-251.0,251,0.22306150000000013
100,82064,-281.0,281,0.22039200000000003
101,82248,-184.0,184,0.21864400000000006
102,82610,-362.0,362,0.2152050000000001
103,82973,-363.0,363,0.21175650000000001
104,83304,-331.0,331,0.20861200000000002
105,83534,-230.0,230,0.20642700000000003
106,83764,-230.0,230,0.20424200000000003
107,83972,-208.0,208,0.20226600000000006
108,84190,-218.0,218,0.200195
109,84361,-171.0,171,0.1985705000000001
110,84613,-252.0,252,0.19617649999999998
111,84820,-207.0,207,0.1942100000000001
112,85102,-282.0,282,0.191531
113,85281,-179.0,179,0.18983050000000012
114,85466,-185.0,185,0.18807300000000005
115,85659,-193.0,193,0.1862395000000001
116,85913,-254.0,254,0.18382650000000011
117,86094,-181.0,181,0.18210700000000002
118,86253,-159.0,159,0.18059650000000005
119,86422,-169.0,169,0.178991
120,86632,-210.0,210,0.17699600000000004
121,86853,-221.0,221,0.1748965
122,87024,-171.0,171,0.17327199999999998
123,87250,-226.0,226,0.17112499999999997
124,87470,-220.0,220,0.16903500000000005
125,87711,-241.0,241,0.1667455000000001
126,87933,-222.0,222,0.16463650000000007
127,88151,-218.0,218,0.16256550000000003
128,88326,-175.0,175,0.16090300000000002
129,88495,-169.0,169,0.15929749999999998
130,88657,-162.0,162,0.15775850000000002
131,88864,-207.0,207,0.15579200000000004
132,89027,-163.0,163,0.1542435000000001
133,89284,-257.0,257,0.1518020000000001
134,89444,-160.0,160,0.15028200000000003
135,89601,-157.0,157,0.14879050000000005
