episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,16000,-2000.0,2000,0.848
9,17954,-1954.0,1954,0.829437
10,19954,-2000.0,2000,0.8104370000000001
11,21092,-1138.0,1138,0.799626
12,22218,-1126.0,1126,0.788929
13,24218,-2000.0,2000,0.769929
14,25563,-1345.0,1345,0.7571515
15,27196,-1633.0,1633,0.741638
16,29196,-2000.0,2000,0.722638
17,30068,-872.0,872,0.7143539999999999
18,30977,-909.0,909,0.7057185
19,32090,-1113.0,1113,0.695145
20,33189,-1099.0,1099,0.6847045
21,33788,-599.0,599,0.679014
22,34437,-649.0,649,0.6728485
23,35278,-841.0,841,0.6648590000000001
24,35975,-697.0,697,0.6582375
25,36386,-411.0,411,0.654333
26,36939,-553.0,553,0.6490795
27,37382,-443.0,443,0.644871
28,37797,-415.0,415,0.6409285
29,38301,-504.0,504,0.6361405
30,38716,-415.0,415,0.632198
31,39052,-336.0,336,0.6290060000000001
32,39632,-580.0,580,0.623496
33,40066,-434.0,434,0.619373
34,40405,-339.0,339,0.6161525
35,41216,-811.0,811,0.608448
36,41857,-641.0,641,0.6023585
37,42738,-881.0,881,0.5939890000000001
38,43218,-480.0,480,0.589429
39,43928,-710.0,710,0.582684
40,44458,-530.0,530,0.5776490000000001
41,45808,-1350.0,1350,0.564824
42,46967,-1159.0,1159,0.5538135000000001
43,48135,-1168.0,1168,0.5427175
44,49585,-1450.0,1450,0.5289425
45,51277,-1692.0,1692,0.5128685000000001
46,52168,-891.0,891,0.5044040000000001
47,53099,-931.0,931,0.49555950000000004
48,55099,-2000.0,2000,0.4765595
49,56459,-1360.0,1360,0.4636395
50,57793,-1334.0,1334,0.45096649999999994
51,58416,-623.0,623,0.445048
52,58778,-362.0,362,0.44160900000000003
53,59409,-631.0,631,0.4356145
54,59929,-520.0,520,0.43067450000000007
55,60164,-235.0,235,0.4284420000000001
56,60513,-349.0,349,0.4251265000000001
57,61011,-498.0,498,0.42039550000000003
58,61921,-910.0,910,0.4117505
59,62301,-380.0,380,0.4081405
60,62679,-378.0,378,0.4045495000000001
61,63254,-575.0,575,0.3990870000000001
62,63650,-396.0,396,0.39532500000000004
63,64086,-436.0,436,0.39118300000000006
64,64402,-316.0,316,0.388181
65,64773,-371.0,371,0.38465649999999996
66,65303,-530.0,530,0.37962150000000006
67,65594,-291.0,291,0.3768570000000001
68,66108,-514.0,514,0.371974
69,66448,-340.0,340,0.36874400000000007
70,66883,-435.0,435,0.3646115
71,67147,-264.0,264,0.3621035
72,67523,-376.0,376,0.3585315
73,67737,-214.0,214,0.35649850000000005
74,68060,-323.0,323,0.35343
75,68549,-489.0,489,0.34878449999999994
76,68840,-291.0,291,0.34602
77,69054,-214.0,214,0.34398700000000004
78,69292,-238.0,238,0.3417260000000001
79,69542,-250.0,250,0.33935099999999996
80,69874,-332.0,332,0.33619699999999997
81,70121,-247.0,247,0.33385050000000005
82,70380,-259.0,259,0.3313900000000001
83,70568,-188.0,188,0.329604
84,71048,-480.0,480,0.325044
85,71331,-283.0,283,0.3223555
86,71578,-247.0,247,0.3200090000000001
87,71752,-174.0,174,0.318356
88,71928,-176.0,176,0.31668399999999997
89,72119,-191.0,191,0.3148695
90,72295,-176.0,176,0.3131975
91,72464,-169.0,169,0.3115920000000001
92,72690,-226.0,226,0.3094450000000001
93,73107,-417.0,417,0.3054835
94,73271,-164.0,164,0.30392550000000007
95,73498,-227.0,227,0.30176900000000006
96,73731,-233.0,233,0.2995555
97,73926,-195.0,195,0.29770300000000005
98,74108,-182.0,182,0.29597400000000007
99,74339,-231.0,231,0.2937795000000001
100,74612,-273.0,273,0.29118600000000006
101,74828,-216.0,216,0.2891340000000001
102,75076,-248.0,248,0.2867780000000001
103,75307,-231.0,231,0.2845835
104,75468,-161.0,161,0.28305400000000003
105,75735,-267.0,267,0.2805175000000001
106,76004,-269.0,269,0.27796200000000004
107,76310,-306.0,306,0.27505500000000005
108,76551,-241.0,241,0.2727655
109,76806,-255.0,255,0.2703430000000001
110,77029,-223.0,223,0.2682245
111,77422,-393.0,393,0.26449100000000003
112,77609,-187.0,187,0.2627145000000001
113,77850,-241.0,241,0.260425
114,78043,-193.0,193,0.2585915000000001
115,78388,-345.0,345,0.25531400000000004
116,78771,-383.0,383,0.25167550000000005
117,79016,-245.0,245,0.24934800000000001
118,79259,-243.0,243,0.24703949999999997
119,79426,-167.0,167,0.24545300000000003
120,79637,-211.0,211,0.24344850000000007
121,79910,-273.0,273,0.24085500000000004
122,80140,-230.0,230,0.23867000000000005
123,80299,-159.0,159,0.23715950000000008
124,80627,-328.0,328,0.23404349999999996
125,80889,-262.0,262,0.2315545
126,81124,-235.0,235,0.22932200000000003
127,81286,-162.0,162,0.22778299999999996
128,81574,-288.0,288,0.225047
129,81770,-196.0,196,0.22318500000000008
130,82014,-244.0,244,0.22086700000000004
131,82269,-255.0,255,0.21844450000000004
132,82490,-221.0,221,0.21634500000000012
133,82646,-156.0,156,0.21486300000000003
134,82959,-313.0,313,0.21188949999999995
135,83173,-214.0,214,0.2098565000000001
136,83422,-249.0,249,0.2074910000000001
137,83698,-276.0,276,0.20486900000000008
