episode,timestep,return,ep_length,epsilon
1,2000,-2000.0,2000,0.981
2,4000,-2000.0,2000,0.962
3,6000,-2000.0,2000,0.9430000000000001
4,8000,-2000.0,2000,0.924
5,10000,-2000.0,2000,0.905
6,12000,-2000.0,2000,0.886
7,14000,-2000.0,2000,0.867
8,15236,-1236.0,1236,0.8552580000000001
9,17236,-2000.0,2000,0.836258
10,18207,-971.0,971,0.8270335
11,18957,-750.0,750,0.8199085
12,20269,-1312.0,1312,0.8074445
13,21195,-926.0,926,0.7986475
14,21968,-773.0,773,0.791304
15,22798,-830.0,830,0.7834190000000001
16,23943,-1145.0,1145,0.7725415
17,25028,-1085.0,1085,0.7622340000000001
18,26025,-997.0,997,0.7527625
19,26999,-974.0,974,0.7435095
20,27962,-963.0,963,0.734361
21,28932,-970.0,970,0.7251460000000001
22,29630,-698.0,698,0.718515
23,30426,-796.0,796,0.7109530000000001
24,31193,-767.0,767,0.7036665
25,32366,-1173.0,1173,0.692523
26,32850,-484.0,484,0.687925
27,33797,-947.0,947,0.6789285
28,34710,-913.0,913,0.670255
29,35206,-496.0,496,0.665543
30,37206,-2000.0,2000,0.6465430000000001
31,38605,-1399.0,1399,0.6332525
32,40450,-1845.0,1845,0.615725
33,42337,-1887.0,1887,0.5977985
34,43202,-865.0,865,0.589581
35,45131,-1929.0,1929,0.5712555
36,47131,-2000.0,2000,0.5522555
37,47902,-771.0,771,0.544931
38,49902,-2000.0,2000,0.5259309999999999
39,50878,-976.0,976,0.516659
40,52017,-1139.0,1139,0.5058385000000001
41,52512,-495.0,495,0.501136
42,53546,-1034.0,1034,0.491313
43,54250,-704.0,704,0.4846250000000001
44,54681,-431.0,431,0.48053049999999997
45,55004,-323.0,323,0.47746200000000005
46,55347,-343.0,343,0.4742035
47,55816,-469.0,469,0.46974800000000005
48,56569,-753.0,753,0.4625945
49,57121,-552.0,552,0.4573505
50,57458,-337.0,337,0.454149
51,57794,-336.0,336,0.45095700000000005
52,58056,-262.0,262,0.4484680000000001
53,58285,-229.0,229,0.4462925000000001
54,58464,-179.0,179,0.444592
55,59254,-790.0,790,0.4370870000000001
56,59593,-339.0,339,0.43386650000000004
57,60127,-534.0,534,0.42879350000000005
58,60855,-728.0,728,0.4218775
59,61108,-253.0,253,0.419474
60,61280,-172.0,172,0.41784
61,61527,-247.0,247,0.41549350000000007
62,61773,-246.0,246,0.41315650000000004
63,62068,-295.0,295,0.410354
64,62391,-323.0,323,0.4072855000000001
65,62843,-452.0,452,0.40299149999999995
66,63102,-259.0,259,0.40053099999999997
67,63360,-258.0,258,0.39808
68,63647,-287.0,287,0.3953535
69,63823,-176.0,176,0.3936815
70,64293,-470.0,470,0.3892165000000001
71,64843,-550.0,550,0.38399150000000004
72,65469,-626.0,626,0.3780445
73,65906,-437.0,437,0.37389300000000003
74,66155,-249.0,249,0.3715275
75,66333,-178.0,178,0.3698365
76,66501,-168.0,168,0.3682405000000001
77,66753,-252.0,252,0.3658465000000001
78,66925,-172.0,172,0.36421250000000005
79,67097,-172.0,172,0.3625785
80,67563,-466.0,466,0.35815150000000007
81,67815,-252.0,252,0.35575749999999995
82,68053,-238.0,238,0.3534965000000001
83,68430,-377.0,377,0.349915
84,68600,-170.0,170,0.34829999999999994
85,68839,-239.0,239,0.3460295000000001
86,69008,-169.0,169,0.34442399999999995
87,69268,-260.0,260,0.3419540000000001
88,69543,-275.0,275,0.3393415000000001
89,69767,-224.0,224,0.33721350000000005
90,69997,-230.0,230,0.33502850000000006
91,70313,-316.0,316,0.3320265
92,70481,-168.0,168,0.33043049999999996
93,70663,-182.0,182,0.3287015000000001
94,70900,-237.0,237,0.32645
95,71062,-162.0,162,0.32491099999999995
96,71346,-284.0,284,0.3222130000000001
97,71512,-166.0,166,0.32063600000000003
98,71926,-414.0,414,0.31670300000000007
99,72290,-364.0,364,0.313245
100,72567,-277.0,277,0.3106135
101,72723,-156.0,156,0.3091315
102,72881,-158.0,158,0.30763050000000003
103,73128,-247.0,247,0.305284
104,73388,-260.0,260,0.302814
105,73626,-238.0,238,0.30055299999999996
106,74044,-418.0,418,0.296582
107,74214,-170.0,170,0.294967
108,74496,-282.0,282,0.2922880000000001
109,74654,-158.0,158,0.290787
110,75039,-385.0,385,0.28712950000000004
111,75272,-233.0,233,0.28491600000000006
112,75620,-348.0,348,0.28161
113,75808,-188.0,188,0.2798240000000001
114,75976,-168.0,168,0.27822800000000003
115,76212,-236.0,236,0.27598600000000006
116,76371,-159.0,159,0.2744755
117,76534,-163.0,163,0.27292700000000003
118,76696,-162.0,162,0.2713880000000001
119,76931,-235.0,235,0.2691555
120,77176,-245.0,245,0.26682800000000007
121,77336,-160.0,160,0.265308
122,77494,-158.0,158,0.2638070000000001
123,77656,-162.0,162,0.26226800000000006
124,77831,-175.0,175,0.26060550000000005
125,77986,-155.0,155,0.25913300000000006
126,78228,-242.0,242,0.256834
127,78456,-228.0,228,0.254668
128,78611,-155.0,155,0.2531955
129,78762,-151.0,151,0.251761
130,79014,-252.0,252,0.24936700000000012
131,79272,-258.0,258,0.24691600000000002
132,79469,-197.0,197,0.2450445
133,79628,-159.0,159,0.24353400000000003
134,79796,-168.0,168,0.241938
135,80010,-214.0,214,0.23990500000000003
136,80165,-155.0,155,0.23843250000000005
137,80342,-177.0,177,0.23675100000000004
138,80507,-165.0,165,0.2351835000000001
139,80662,-155.0,155,0.233711
